"","transponder","yday","box","date_","time_","april_day","sunrise","em_time","ID"
"246","10B0000000008001",108,113,"2021-04-18",3.85972222222222,18,4.36916666666667,-30.5666666666669,"B5A9504"
"247","10B0000000008001",109,113,"2021-04-19",3.80722222222222,19,4.33805555555556,-31.8500000000003,"B5A9504"
"248","10B0000000008001",110,113,"2021-04-20",3.83583333333333,20,4.30694444444444,-28.2666666666664,"B5A9504"
"249","10B0000000008001",111,113,"2021-04-21",3.65583333333333,21,4.27611111111111,-37.2166666666666,"B5A9504"
"250","11D0000000008001",97,152,"2021-04-07",4.315,7,4.7275,-24.75,"B4X1800"
"251","11D0000000008001",98,152,"2021-04-08",4.29444444444444,8,4.69388888888889,-23.9666666666667,"B4X1800"
"252","1270000000008001",115,47,"2021-04-25",3.61888888888889,25,4.15611111111111,-32.2333333333333,"B4X8962"
"253","1270000000008001",116,47,"2021-04-26",3.58833333333333,26,4.12666666666667,-32.3000000000002,"B4X8962"
"254","12F0000000008001",93,175,"2021-04-03",4.79888888888889,3,4.86277777777778,-3.83333333333345,"B4X8966"
"255","12F0000000008001",94,175,"2021-04-04",4.775,4,4.82861111111111,-3.21666666666664,"B4X8966"
"256","12F0000000008001",100,175,"2021-04-10",4.55944444444444,10,4.6275,-4.08333333333339,"B4X8966"
"257","12F0000000008001",101,175,"2021-04-11",4.53583333333333,11,4.59444444444444,-3.51666666666636,"B4X8966"
"258","132213A801AF0001",91,183,"2021-04-01",4.92166666666667,1,4.93083333333333,-0.549999999999766,"B4P8246"
"259","132213A801AF0001",93,183,"2021-04-03",4.83722222222222,3,4.86277777777778,-1.53333333333347,"B4P8246"
"260","132213A801AF0001",94,183,"2021-04-04",4.78694444444444,4,4.82861111111111,-2.49999999999996,"B4P8246"
"261","132213A801AF0001",95,183,"2021-04-05",4.76666666666667,5,4.79472222222222,-1.68333333333322,"B4P8246"
"262","132213A801AF0001",97,183,"2021-04-07",4.72222222222222,7,4.7275,-0.316666666666663,"B4P8246"
"263","132213A801AF0001",98,183,"2021-04-08",4.60611111111111,8,4.69388888888889,-5.26666666666674,"B4P8246"
"264","132213A801AF0001",99,183,"2021-04-09",4.60527777777778,9,4.66055555555556,-3.31666666666692,"B4P8246"
"265","132213A801AF0001",112,183,"2021-04-22",4.12055555555556,22,4.24555555555555,-7.49999999999968,"B4P8246"
"266","132213A801AF0001",113,183,"2021-04-23",4.04083333333333,23,4.21555555555556,-10.4833333333336,"B4P8246"
"267","132213A801AF0001",114,183,"2021-04-24",4.09722222222222,24,4.18555555555556,-5.30000000000024,"B4P8246"
"268","1670000000008001",93,9,"2021-04-03",4.73194444444444,3,4.86277777777778,-7.85000000000016,"B5A9478"
"269","1670000000008001",94,9,"2021-04-04",4.77444444444444,4,4.82861111111111,-3.24999999999992,"B5A9478"
"270","1670000000008001",95,9,"2021-04-05",4.765,5,4.79472222222222,-1.78333333333319,"B5A9478"
"271","1670000000008001",96,9,"2021-04-06",4.73555555555556,6,4.76111111111111,-1.53333333333331,"B5A9478"
"272","1670000000008001",99,9,"2021-04-09",4.43444444444444,9,4.66055555555556,-13.5666666666669,"B5A9478"
"273","1670000000008001",100,9,"2021-04-10",4.48861111111111,10,4.6275,-8.33333333333336,"B5A9478"
"274","1670000000008001",101,9,"2021-04-11",4.45472222222222,11,4.59444444444444,-8.38333333333305,"B5A9478"
"275","1670000000008001",102,9,"2021-04-12",4.5525,12,4.56166666666667,-0.550000000000193,"B5A9478"
"276","1670000000008001",104,9,"2021-04-14",4.46638888888889,14,4.49666666666667,-1.81666666666684,"B5A9478"
"277","1670000000008001",105,9,"2021-04-15",4.4525,15,4.46444444444444,-0.716666666666406,"B5A9478"
"278","1670000000008001",107,9,"2021-04-17",4.36888888888889,17,4.40083333333333,-1.91666666666649,"B5A9478"
"279","1670000000008001",108,9,"2021-04-18",4.26694444444444,18,4.36916666666667,-6.13333333333355,"B5A9478"
"280","1670000000008001",111,9,"2021-04-21",4.12638888888889,21,4.27611111111111,-8.9833333333333,"B5A9478"
"281","1670000000008001",112,9,"2021-04-22",4.24305555555556,22,4.24555555555555,-0.149999999999704,"B5A9478"
"282","1680000000008001",91,223,"2021-04-01",4.88,1,4.93083333333333,-3.04999999999978,"B4P9464"
"283","1680000000008001",92,203,"2021-04-02",4.83638888888889,2,4.89666666666667,-3.61666666666686,"B4P9464"
"284","1680000000008001",98,203,"2021-04-08",4.68222222222222,8,4.69388888888889,-0.700000000000056,"B4P9464"
"285","1680000000008001",110,203,"2021-04-20",4.29777777777778,20,4.30694444444444,-0.549999999999713,"B4P9464"
"286","1680000000008001",112,203,"2021-04-22",3.74111111111111,22,4.24555555555555,-30.2666666666664,"B4P9464"
"287","1960000000008001",91,51,"2021-04-01",4.69916666666667,1,4.93083333333333,-13.8999999999998,"B4P9641"
"288","1960000000008001",92,51,"2021-04-02",4.685,2,4.89666666666667,-12.7000000000002,"B4P9641"
"289","1960000000008001",93,51,"2021-04-03",4.67,3,4.86277777777778,-11.5666666666668,"B4P9641"
"290","1960000000008001",94,51,"2021-04-04",4.64916666666667,4,4.82861111111111,-10.7666666666666,"B4P9641"
"291","1960000000008001",95,51,"2021-04-05",4.61666666666667,5,4.79472222222222,-10.6833333333332,"B4P9641"
"292","1960000000008001",96,51,"2021-04-06",4.61,6,4.76111111111111,-9.06666666666665,"B4P9641"
"293","1960000000008001",97,51,"2021-04-07",4.50277777777778,7,4.7275,-13.4833333333333,"B4P9641"
"294","1960000000008001",98,51,"2021-04-08",4.53388888888889,8,4.69388888888889,-9.60000000000006,"B4P9641"
"295","1960000000008001",99,51,"2021-04-09",4.48416666666667,9,4.66055555555556,-10.5833333333336,"B4P9641"
"296","1960000000008001",100,51,"2021-04-10",4.49472222222222,10,4.6275,-7.96666666666669,"B4P9641"
"297","1960000000008001",101,51,"2021-04-11",4.52,11,4.59444444444444,-4.46666666666641,"B4P9641"
"298","1960000000008001",103,51,"2021-04-13",4.46666666666667,13,4.52916666666667,-3.75000000000021,"B4P9641"
"299","1960000000008001",104,51,"2021-04-14",4.20305555555556,14,4.49666666666667,-17.6166666666669,"B4P9641"
"300","1960000000008001",111,51,"2021-04-21",4.22333333333333,21,4.27611111111111,-3.16666666666658,"B4P9641"
"301","19D0000000008001",91,137,"2021-04-01",4.88833333333333,1,4.93083333333333,-2.54999999999976,"B4X1894"
"302","19D0000000008001",92,137,"2021-04-02",4.68611111111111,2,4.89666666666667,-12.6333333333335,"B4X1894"
"303","19D0000000008001",93,137,"2021-04-03",4.71166666666667,3,4.86277777777778,-9.06666666666686,"B4X1894"
"304","19D0000000008001",94,137,"2021-04-04",4.70583333333333,4,4.82861111111111,-7.36666666666659,"B4X1894"
"305","19D0000000008001",95,137,"2021-04-05",4.4625,5,4.79472222222222,-19.9333333333332,"B4X1894"
"306","19D0000000008001",96,137,"2021-04-06",4.64833333333333,6,4.76111111111111,-6.76666666666661,"B4X1894"
"307","19D0000000008001",97,137,"2021-04-07",4.54083333333333,7,4.7275,-11.2,"B4X1894"
"308","19D0000000008001",98,137,"2021-04-08",4.59944444444444,8,4.69388888888889,-5.66666666666675,"B4X1894"
"309","19D0000000008001",99,137,"2021-04-09",4.41916666666667,9,4.66055555555556,-14.4833333333336,"B4X1894"
"310","19D0000000008001",100,137,"2021-04-10",4.33861111111111,10,4.6275,-17.3333333333334,"B4X1894"
"311","19D0000000008001",101,137,"2021-04-11",4.19083333333333,11,4.59444444444444,-24.2166666666663,"B4X1894"
"312","19D0000000008001",102,137,"2021-04-12",4.53277777777778,12,4.56166666666667,-1.73333333333355,"B4X1894"
"313","19D0000000008001",103,137,"2021-04-13",4.49527777777778,13,4.52916666666667,-2.03333333333354,"B4X1894"
"314","19D0000000008001",104,137,"2021-04-14",4.35111111111111,14,4.49666666666667,-8.73333333333353,"B4X1894"
"315","19D0000000008001",105,137,"2021-04-15",4.30333333333333,15,4.46444444444444,-9.66666666666642,"B4X1894"
"316","19D0000000008001",106,137,"2021-04-16",4.34583333333333,16,4.4325,-5.20000000000001,"B4X1894"
"317","19D0000000008001",107,137,"2021-04-17",4.27666666666667,17,4.40083333333333,-7.44999999999983,"B4X1894"
"318","19D0000000008001",108,137,"2021-04-18",4.33333333333333,18,4.36916666666667,-2.15000000000023,"B4X1894"
"319","19D0000000008001",109,137,"2021-04-19",3.905,19,4.33805555555556,-25.9833333333336,"B4X1894"
"320","19D0000000008001",110,137,"2021-04-20",3.93916666666667,20,4.30694444444444,-22.0666666666664,"B4X1894"
"321","19D0000000008001",111,137,"2021-04-21",4.07416666666667,21,4.27611111111111,-12.1166666666666,"B4X1894"
"322","19D0000000008001",114,137,"2021-04-24",4.18,24,4.18555555555556,-0.333333333333599,"B4X1894"
"323","19D0000000008001",116,137,"2021-04-26",3.98555555555556,26,4.12666666666667,-8.46666666666687,"B4X1894"
"324","1A20000000008001",91,11,"2021-04-01",4.765,1,4.93083333333333,-9.94999999999974,"B4P9614"
"325","1A20000000008001",92,11,"2021-04-02",4.71833333333333,2,4.89666666666667,-10.7000000000002,"B4P9614"
"326","1A20000000008001",93,11,"2021-04-03",4.76138888888889,3,4.86277777777778,-6.08333333333348,"B4P9614"
"327","1A20000000008001",94,11,"2021-04-04",4.68055555555556,4,4.82861111111111,-8.88333333333328,"B4P9614"
"328","1A20000000008001",95,11,"2021-04-05",4.57166666666667,5,4.79472222222222,-13.3833333333332,"B4P9614"
"329","1A20000000008001",96,11,"2021-04-06",4.48555555555556,6,4.76111111111111,-16.5333333333333,"B4P9614"
"330","1A20000000008001",97,11,"2021-04-07",4.60555555555556,7,4.7275,-7.31666666666664,"B4P9614"
"331","1A20000000008001",98,11,"2021-04-08",4.56527777777778,8,4.69388888888889,-7.7166666666667,"B4P9614"
"332","1A20000000008001",99,11,"2021-04-09",4.43833333333333,9,4.66055555555556,-13.3333333333337,"B4P9614"
"333","1A20000000008001",100,11,"2021-04-10",4.50333333333333,10,4.6275,-7.45000000000005,"B4P9614"
"334","1A20000000008001",101,11,"2021-04-11",4.55888888888889,11,4.59444444444444,-2.13333333333303,"B4P9614"
"335","1A20000000008001",103,11,"2021-04-13",4.49138888888889,13,4.52916666666667,-2.26666666666686,"B4P9614"
"336","1A20000000008001",104,44,"2021-04-14",3.925,14,4.49666666666667,-34.3000000000002,"B4P9614"
"337","1A20000000008001",105,44,"2021-04-15",4.10333333333333,15,4.46444444444444,-21.6666666666664,"B4P9614"
"338","1A20000000008001",106,44,"2021-04-16",4.06972222222222,16,4.4325,-21.7666666666667,"B4P9614"
"339","1A20000000008001",107,44,"2021-04-17",4.09027777777778,17,4.40083333333333,-18.6333333333332,"B4P9614"
"340","1A20000000008001",108,44,"2021-04-18",4.07222222222222,18,4.36916666666667,-17.8166666666669,"B4P9614"
"341","1A20000000008001",109,44,"2021-04-19",3.975,19,4.33805555555556,-21.7833333333336,"B4P9614"
"342","1A20000000008001",110,44,"2021-04-20",4.03555555555556,20,4.30694444444444,-16.2833333333331,"B4P9614"
"343","1A20000000008001",111,44,"2021-04-21",3.98638888888889,21,4.27611111111111,-17.3833333333333,"B4P9614"
"344","1A20000000008001",112,44,"2021-04-22",3.99472222222222,22,4.24555555555555,-15.0499999999997,"B4P9614"
"345","1A20000000008001",122,44,"2021-05-02",3.7525,32,3.95805555555556,-12.3333333333336,"B4P9614"
"346","1A70000000008001",91,176,"2021-04-01",4.45416666666667,1,4.93083333333333,-28.5999999999998,"B4X8613"
"347","1A70000000008001",92,176,"2021-04-02",4.3525,2,4.89666666666667,-32.6500000000002,"B4X8613"
"348","1A70000000008001",93,176,"2021-04-03",4.31444444444444,3,4.86277777777778,-32.9000000000001,"B4X8613"
"349","1A70000000008001",94,176,"2021-04-04",4.29583333333333,4,4.82861111111111,-31.9666666666666,"B4X8613"
"350","1A70000000008001",96,176,"2021-04-06",4.30694444444444,6,4.76111111111111,-27.2499999999999,"B4X8613"
"351","1A70000000008001",97,176,"2021-04-07",4.38638888888889,7,4.7275,-20.4666666666667,"B4X8613"
"352","1A70000000008001",99,176,"2021-04-09",4.24305555555556,9,4.66055555555556,-25.0500000000003,"B4X8613"
"353","1A70000000008001",103,176,"2021-04-13",3.98472222222222,13,4.52916666666667,-32.6666666666669,"B4X8613"
"354","1A70000000008001",104,176,"2021-04-14",4.09,14,4.49666666666667,-24.4000000000002,"B4X8613"
"355","1A70000000008001",105,176,"2021-04-15",3.97305555555556,15,4.46444444444444,-29.4833333333331,"B4X8613"
"356","1A70000000008001",106,176,"2021-04-16",3.88888888888889,16,4.4325,-32.6166666666667,"B4X8613"
"357","1A70000000008001",107,176,"2021-04-17",3.89,17,4.40083333333333,-30.6499999999998,"B4X8613"
"358","1C20000000008001",91,73,"2021-04-01",4.56944444444444,1,4.93083333333333,-21.6833333333331,"B4P9327"
"359","1C20000000008001",92,73,"2021-04-02",4.65694444444444,2,4.89666666666667,-14.3833333333335,"B4P9327"
"360","1C20000000008001",93,60,"2021-04-03",4.70583333333333,3,4.86277777777778,-9.41666666666681,"B4P9327"
"361","1C20000000008001",94,60,"2021-04-04",4.71333333333333,4,4.82861111111111,-6.91666666666663,"B4P9327"
"362","1C20000000008001",96,60,"2021-04-06",4.67416666666667,6,4.76111111111111,-5.21666666666663,"B4P9327"
"363","1C20000000008001",97,73,"2021-04-07",4.70333333333333,7,4.7275,-1.45000000000001,"B4P9327"
"364","1C20000000008001",98,73,"2021-04-08",4.52138888888889,8,4.69388888888889,-10.35,"B4P9327"
"365","1C20000000008001",99,73,"2021-04-09",4.58194444444444,9,4.66055555555556,-4.71666666666698,"B4P9327"
"366","1C20000000008001",100,60,"2021-04-10",4.52416666666667,10,4.6275,-6.20000000000006,"B4P9327"
"367","1C20000000008001",101,73,"2021-04-11",4.40472222222222,11,4.59444444444444,-11.383333333333,"B4P9327"
"368","1C20000000008001",104,73,"2021-04-14",4.34472222222222,14,4.49666666666667,-9.11666666666687,"B4P9327"
"369","1C20000000008001",105,60,"2021-04-15",4.44527777777778,15,4.46444444444444,-1.14999999999975,"B4P9327"
"370","1C20000000008001",106,60,"2021-04-16",4.38611111111111,16,4.4325,-2.78333333333334,"B4P9327"
"371","1C20000000008001",109,60,"2021-04-19",4.27388888888889,19,4.33805555555556,-3.85000000000028,"B4P9327"
"372","1C20000000008001",110,60,"2021-04-20",4.27305555555556,20,4.30694444444444,-2.03333333333306,"B4P9327"
"373","1C20000000008001",112,60,"2021-04-22",3.81305555555556,22,4.24555555555555,-25.9499999999997,"B4P9327"
"374","1C20000000008001",113,73,"2021-04-23",4.09027777777778,23,4.21555555555556,-7.51666666666694,"B4P9327"
"375","1C20000000008001",114,60,"2021-04-24",3.99166666666667,24,4.18555555555556,-11.6333333333336,"B4P9327"
"376","1C20000000008001",117,73,"2021-04-27",3.99166666666667,27,4.09777777777778,-6.36666666666681,"B4P9327"
"377","1D20000000008001",97,25,"2021-04-07",4.45611111111111,7,4.7275,-16.2833333333333,"B4P9969"
"378","1D20000000008001",98,25,"2021-04-08",4.46,8,4.69388888888889,-14.0333333333334,"B4P9969"
"379","1D20000000008001",99,25,"2021-04-09",4.61972222222222,9,4.66055555555556,-2.45000000000028,"B4P9969"
"380","1D20000000008001",100,25,"2021-04-10",4.5175,10,4.6275,-6.60000000000002,"B4P9969"
"381","1D20000000008001",101,25,"2021-04-11",4.145,11,4.59444444444444,-26.9666666666664,"B4P9969"
"382","1D20000000008001",102,25,"2021-04-12",4.55722222222222,12,4.56166666666667,-0.266666666666868,"B4P9969"
"383","1D20000000008001",103,25,"2021-04-13",4.35666666666667,13,4.52916666666667,-10.3500000000002,"B4P9969"
"384","1D20000000008001",114,25,"2021-04-24",4.13166666666667,24,4.18555555555556,-3.23333333333363,"B4P9969"
"385","1D20000000008001",115,25,"2021-04-25",4.05861111111111,25,4.15611111111111,-5.8499999999999,"B4P9969"
"386","1D20000000008001",116,25,"2021-04-26",4.08111111111111,26,4.12666666666667,-2.73333333333349,"B4P9969"
"387","1D20000000008001",118,25,"2021-04-28",3.91861111111111,28,4.06916666666667,-9.03333333333355,"B4P9969"
"388","1D20000000008001",119,25,"2021-04-29",3.89583333333333,29,4.04083333333333,-8.69999999999979,"B4P9969"
"389","1DD0000000008001",106,240,"2021-04-16",4.00277777777778,16,4.4325,-25.7833333333333,"B4P9342"
"390","1DF0000000008001",103,220,"2021-04-13",4.43722222222222,13,4.52916666666667,-5.51666666666689,"B5A9530"
"391","1DF0000000008001",104,220,"2021-04-14",4.43694444444444,14,4.49666666666667,-3.58333333333352,"B5A9530"
"392","1DF0000000008001",105,220,"2021-04-15",4.39083333333333,15,4.46444444444444,-4.4166666666664,"B5A9530"
"393","1DF0000000008001",106,220,"2021-04-16",4.38722222222222,16,4.4325,-2.71666666666667,"B5A9530"
"394","1DF0000000008001",107,220,"2021-04-17",4.33694444444444,17,4.40083333333333,-3.83333333333313,"B5A9530"
"395","1DF0000000008001",108,220,"2021-04-18",4.36305555555556,18,4.36916666666667,-0.366666666666884,"B5A9530"
"396","1DF0000000008001",109,220,"2021-04-19",4.28361111111111,19,4.33805555555556,-3.26666666666696,"B5A9530"
"397","1DF0000000008001",110,220,"2021-04-20",4.18194444444444,20,4.30694444444444,-7.49999999999973,"B5A9530"
"398","1DF0000000008001",111,220,"2021-04-21",4.02305555555556,21,4.27611111111111,-15.1833333333333,"B5A9530"
"399","1DF0000000008001",112,220,"2021-04-22",4.14722222222222,22,4.24555555555555,-5.8999999999997,"B5A9530"
"400","1E70000000008001",116,6,"2021-04-26",3.95027777777778,26,4.12666666666667,-10.5833333333335,"B5A9459"
"401","1E70000000008001",117,6,"2021-04-27",3.7725,27,4.09777777777778,-19.5166666666668,"B5A9459"
"402","2090000000008001",91,272,"2021-04-01",4.6975,1,4.93083333333333,-13.9999999999998,"B4X8239"
"403","2090000000008001",92,272,"2021-04-02",4.69722222222222,2,4.89666666666667,-11.9666666666669,"B4X8239"
"404","2090000000008001",93,272,"2021-04-03",4.34472222222222,3,4.86277777777778,-31.0833333333335,"B4X8239"
"405","2090000000008001",94,272,"2021-04-04",4.66333333333333,4,4.82861111111111,-9.91666666666656,"B4X8239"
"406","2090000000008001",95,272,"2021-04-05",4.61944444444444,5,4.79472222222222,-10.5166666666666,"B4X8239"
"407","2090000000008001",96,272,"2021-04-06",4.7,6,4.76111111111111,-3.6666666666666,"B4X8239"
"408","2090000000008001",99,272,"2021-04-09",4.44277777777778,9,4.66055555555556,-13.066666666667,"B4X8239"
"409","2090000000008001",100,272,"2021-04-10",4.22888888888889,10,4.6275,-23.9166666666667,"B4X8239"
"410","2090000000008001",101,272,"2021-04-11",4.4,11,4.59444444444444,-11.6666666666664,"B4X8239"
"411","2090000000008001",104,272,"2021-04-14",4.49277777777778,14,4.49666666666667,-0.23333333333353,"B4X8239"
"412","2090000000008001",105,272,"2021-04-15",4.4325,15,4.46444444444444,-1.91666666666638,"B4X8239"
"413","2090000000008001",106,272,"2021-04-16",4.42055555555556,16,4.4325,-0.716666666666672,"B4X8239"
"414","2090000000008001",111,272,"2021-04-21",4.23416666666667,21,4.27611111111111,-2.51666666666658,"B4X8239"
"415","2090000000008001",113,272,"2021-04-23",4.05138888888889,23,4.21555555555556,-9.85000000000026,"B4X8239"
"416","2090000000008001",114,272,"2021-04-24",4.1075,24,4.18555555555556,-4.68333333333359,"B4X8239"
"417","2170000000008001",113,113,"2021-04-23",3.44611111111111,23,4.21555555555556,-46.1666666666669,"B5A9460"
"418","2170000000008001",115,113,"2021-04-25",3.65555555555556,25,4.15611111111111,-30.0333333333332,"B5A9460"
"419","2170000000008001",116,113,"2021-04-26",3.76444444444444,26,4.12666666666667,-21.7333333333335,"B5A9460"
"420","2170000000008001",117,113,"2021-04-27",3.835,27,4.09777777777778,-15.7666666666668,"B5A9460"
"421","2170000000008001",118,113,"2021-04-28",3.72305555555556,28,4.06916666666667,-20.7666666666669,"B5A9460"
"422","2170000000008001",119,113,"2021-04-29",3.80222222222222,29,4.04083333333333,-14.3166666666665,"B5A9460"
"423","2170000000008001",120,113,"2021-04-30",3.78944444444444,30,4.01305555555556,-13.416666666667,"B5A9460"
