"year_","box1","box2","no"
2021,145,204,4
2021,145,209,4
2021,145,211,4
2021,145,219,4
2021,145,230,4
2021,145,221,4
2021,145,228,4
2021,147,10,4
2021,147,11,4
2021,147,12,4
2021,147,28,4
2021,147,41,4
2021,147,61,4
2021,147,46,4
2021,147,71,4
2021,147,78,4
2021,147,100,4
2021,147,108,4
2021,147,125,4
2021,147,136,4
2021,147,142,4
2021,147,126,4
2021,147,152,4
2021,147,153,4
2021,147,162,4
2021,147,177,4
2021,147,186,4
2021,147,193,4
2021,147,195,4
2021,147,201,4
2021,147,219,4
2021,147,230,4
2021,147,221,4
2021,147,223,4
2021,147,224,4
2021,147,226,4
2021,147,244,4
2021,147,228,4
2021,150,41,4
2021,150,61,4
2021,150,43,4
2021,150,44,4
2021,150,63,4
2021,150,64,4
2021,150,68,4
2021,150,76,4
2021,150,77,4
2021,150,116,4
2021,150,134,4
2021,150,160,4
2021,150,161,4
2021,150,183,4
2021,150,204,4
2021,150,206,4
2021,150,223,4
2021,150,224,4
2021,126,34,4
2021,152,34,4
2021,153,34,4
2021,126,35,4
2021,152,35,4
2021,153,35,4
2021,126,36,4
2021,152,36,4
2021,153,36,4
2021,126,38,4
2021,152,38,4
2021,153,38,4
2021,126,41,4
2021,152,41,4
2021,153,41,4
2021,126,61,4
2021,152,61,4
2021,153,61,4
2021,126,63,4
2021,152,63,4
2021,153,63,4
2021,126,73,4
2021,152,73,4
2021,153,73,4
2021,126,74,4
2021,152,74,4
2021,153,74,4
2021,126,75,4
2021,152,75,4
2021,153,75,4
2021,126,106,4
2021,152,106,4
2021,153,106,4
2021,126,133,4
2021,152,133,4
2021,153,133,4
2021,126,145,4
2021,152,145,4
2021,153,145,4
2021,126,147,4
2021,152,147,4
2021,153,147,4
2021,126,158,4
2021,152,158,4
2021,153,158,4
2021,126,181,4
2021,152,181,4
2021,153,181,4
2021,126,182,4
2021,152,182,4
2021,153,182,4
2021,126,199,4
2021,152,199,4
2021,153,199,4
2021,126,204,4
2021,152,204,4
2021,153,204,4
2021,126,223,4
2021,152,223,4
2021,153,223,4
2021,126,224,4
2021,152,224,4
2021,153,224,4
2021,155,70,4
2021,155,71,4
2021,155,73,4
2021,155,74,4
2021,155,75,4
2021,155,96,4
2021,155,98,4
2021,155,106,4
2021,155,133,4
2021,155,145,4
2021,155,160,4
2021,155,183,4
2021,155,195,4
2021,155,219,4
2021,155,230,4
2021,155,221,4
2021,155,225,4
2021,155,245,4
2021,155,226,4
2021,155,244,4
2021,155,228,4
2021,156,41,4
2021,156,61,4
2021,156,43,4
2021,156,44,4
2021,156,63,4
2021,156,70,4
2021,156,76,4
2021,156,77,4
2021,156,96,4
2021,156,98,4
2021,156,116,4
2021,156,134,4
2021,156,161,4
2021,156,184,4
2021,156,195,4
2021,156,219,4
2021,156,230,4
2021,156,221,4
2021,156,225,4
2021,156,245,4
2021,156,226,4
2021,156,244,4
2021,156,228,4
2021,157,43,4
2021,157,44,4
2021,157,71,4
2021,157,73,4
2021,157,76,4
2021,157,77,4
2021,157,100,4
2021,157,116,4
2021,157,125,4
2021,157,134,4
2021,157,162,4
2021,157,186,4
2021,157,193,4
2021,157,209,4
2021,157,225,4
2021,157,245,4
2021,157,231,4
2021,157,242,4
2021,157,247,4
2021,157,251,4
2021,158,43,4
2021,158,44,4
2021,158,73,4
2021,158,76,4
2021,158,77,4
2021,158,101,4
2021,158,102,4
2021,158,116,4
2021,158,123,4
2021,158,136,4
2021,158,142,4
2021,158,126,4
2021,158,152,4
2021,158,153,4
2021,158,140,4
2021,158,163,4
2021,158,167,4
2021,158,177,4
2021,158,188,4
2021,158,191,4
2021,158,201,4
2021,158,209,4
2021,158,211,4
2021,158,223,4
2021,158,224,4
2021,158,226,4
2021,158,244,4
2021,158,231,4
2021,158,242,4
2021,158,251,4
2021,160,43,4
2021,160,44,4
2021,160,46,4
2021,160,73,4
2021,160,78,4
2021,160,101,4
2021,160,102,4
2021,160,108,4
2021,160,113,4
2021,160,123,4
2021,160,138,4
2021,160,150,4
2021,160,155,4
2021,160,165,4
2021,160,178,4
2021,160,200,4
2021,160,213,4
2021,160,214,4
2021,160,216,4
2021,160,223,4
2021,160,226,4
2021,160,244,4
2021,160,231,4
2021,160,242,4
2021,160,251,4
2021,161,43,4
2021,161,44,4
2021,161,46,4
2021,161,73,4
2021,161,78,4
2021,161,85,4
2021,161,101,4
2021,161,102,4
2021,161,111,4
2021,161,123,4
2021,161,150,4
2021,161,156,4
2021,161,180,4
2021,161,199,4
2021,161,204,4
2021,161,221,4
2021,161,228,4
2021,161,231,4
2021,161,233,4
2021,161,236,4
2021,161,242,4
2021,161,251,4
2021,162,43,4
2021,162,44,4
2021,162,46,4
2021,162,73,4
2021,162,78,4
2021,162,85,4
2021,162,103,4
2021,162,111,4
2021,162,129,4
2021,162,130,4
2021,162,147,4
2021,162,157,4
2021,162,181,4
2021,162,206,4
2021,162,219,4
2021,162,230,4
2021,162,231,4
2021,162,233,4
2021,162,236,4
2021,140,46,4
2021,163,46,4
2021,140,55,4
2021,163,55,4
2021,140,74,4
2021,163,74,4
2021,140,75,4
2021,163,75,4
2021,140,76,4
2021,163,76,4
2021,140,80,4
2021,163,80,4
2021,140,81,4
2021,163,81,4
2021,140,120,4
2021,163,120,4
2021,140,145,4
2021,163,145,4
2021,140,158,4
2021,163,158,4
2021,140,182,4
2021,163,182,4
2021,140,183,4
2021,163,183,4
2021,140,195,4
2021,163,195,4
2021,140,209,4
2021,163,209,4
2021,140,214,4
2021,163,214,4
2021,140,216,4
2021,163,216,4
2021,165,55,4
2021,165,77,4
2021,165,78,4
2021,165,80,4
2021,165,81,4
2021,165,106,4
2021,165,133,4
2021,165,160,4
2021,165,183,4
2021,165,195,4
2021,165,219,4
2021,165,230,4
2021,165,231,4
2021,165,233,4
2021,165,236,4
2021,167,74,4
2021,167,75,4
2021,167,76,4
2021,167,77,4
2021,167,78,4
2021,167,85,4
2021,167,111,4
2021,167,120,4
2021,167,145,4
2021,167,158,4
2021,167,182,4
2021,167,206,4
2021,167,219,4
2021,167,230,4
2021,167,231,4
2021,167,233,4
2021,167,236,4
2021,177,64,4
2021,177,68,4
2021,177,70,4
2021,177,71,4
2021,177,73,4
2021,177,74,4
2021,177,75,4
2021,177,106,4
2021,177,133,4
2021,177,145,4
2021,177,147,4
2021,177,158,4
2021,177,182,4
2021,177,206,4
2021,177,221,4
2021,177,225,4
2021,177,245,4
2021,177,226,4
2021,177,244,4
2021,178,96,4
2021,178,98,4
2021,178,100,4
2021,178,101,4
2021,178,102,4
2021,178,103,4
2021,178,120,4
2021,178,145,4
2021,178,160,4
2021,178,183,4
2021,178,195,4
2021,178,219,4
2021,178,230,4
2021,178,228,4
2021,178,242,4
2021,178,246,4
2021,178,247,4
2021,180,71,4
2021,180,73,4
2021,180,74,4
2021,180,75,4
2021,180,100,4
2021,180,106,4
2021,180,125,4
2021,180,133,4
2021,180,161,4
2021,180,184,4
2021,180,193,4
2021,180,209,4
2021,180,231,4
2021,180,242,4
2021,180,246,4
2021,180,247,4
2021,180,251,4
2021,181,74,4
2021,181,75,4
2021,181,101,4
2021,181,102,4
2021,181,103,4
2021,181,106,4
2021,181,123,4
2021,181,134,4
2021,181,126,4
2021,181,152,4
2021,181,153,4
2021,181,162,4
2021,181,186,4
2021,181,211,4
2021,181,216,4
2021,181,233,4
2021,181,238,4
2021,181,239,4
2021,181,246,4
2021,181,252,4
2021,181,261,4
2021,181,262,4
2021,181,263,4
2021,181,266,4
2021,181,267,4
2021,182,74,4
2021,182,75,4
2021,182,76,4
2021,182,77,4
2021,182,101,4
2021,182,102,4
2021,182,103,4
2021,182,116,4
2021,182,123,4
2021,182,136,4
2021,182,142,4
2021,182,126,4
2021,182,152,4
2021,182,153,4
2021,182,140,4
2021,182,163,4
2021,182,167,4
2021,182,177,4
2021,182,188,4
2021,182,191,4
2021,182,201,4
2021,182,211,4
2021,182,216,4
2021,182,224,4
2021,182,225,4
2021,182,245,4
2021,182,233,4
2021,182,238,4
2021,182,239,4
2021,182,247,4
2021,182,252,4
2021,182,261,4
2021,182,262,4
2021,182,263,4
2021,183,74,4
2021,183,75,4
2021,183,76,4
2021,183,77,4
2021,183,103,4
2021,183,116,4
2021,183,129,4
2021,183,136,4
2021,183,142,4
2021,183,150,4
2021,183,155,4
2021,183,140,4
2021,183,163,4
2021,183,165,4
2021,183,178,4
2021,183,201,4
2021,183,213,4
2021,183,214,4
2021,183,224,4
2021,183,225,4
2021,183,245,4
2021,183,233,4
2021,183,238,4
2021,183,239,4
2021,183,247,4
2021,183,252,4
2021,183,261,4
2021,183,262,4
2021,183,263,4
2021,184,74,4
2021,184,75,4
2021,184,76,4
2021,184,77,4
2021,184,103,4
2021,184,108,4
2021,184,113,4
2021,184,129,4
2021,184,130,4
2021,184,138,4
2021,184,156,4
2021,184,180,4
2021,184,199,4
2021,184,200,4
2021,184,223,4
2021,184,226,4
2021,184,244,4
2021,184,233,4
2021,184,236,4
2021,184,238,4
2021,184,239,4
2021,184,247,4
2021,184,252,4
2021,184,261,4
2021,184,262,4
2021,184,263,4
2021,186,74,4
2021,186,75,4
2021,186,76,4
2021,186,77,4
2021,186,103,4
2021,186,108,4
2021,186,113,4
2021,186,129,4
2021,186,130,4
2021,186,147,4
2021,186,157,4
2021,186,181,4
2021,186,204,4
2021,186,221,4
2021,186,228,4
2021,186,238,4
2021,186,239,4
2021,186,242,4
2021,186,251,4
2021,186,252,4
2021,186,254,4
2021,186,255,4
2021,188,85,4
2021,191,85,4
2021,188,106,4
2021,191,106,4
2021,188,108,4
2021,191,108,4
2021,188,111,4
2021,191,111,4
2021,188,116,4
2021,191,116,4
2021,188,120,4
2021,191,120,4
2021,188,145,4
2021,191,145,4
2021,188,158,4
2021,191,158,4
2021,188,182,4
2021,191,182,4
2021,188,206,4
2021,191,206,4
2021,188,228,4
2021,191,228,4
2021,188,238,4
2021,191,238,4
2021,188,239,4
2021,191,239,4
2021,188,242,4
2021,191,242,4
2021,188,251,4
2021,191,251,4
2021,188,252,4
2021,191,252,4
2021,188,254,4
2021,191,254,4
2021,188,255,4
2021,191,255,4
2021,193,106,4
2021,193,116,4
2021,193,120,4
2021,193,136,4
2021,193,138,4
2021,193,147,4
2021,193,157,4
2021,193,180,4
2021,193,199,4
2021,193,200,4
2021,193,223,4
2021,193,226,4
2021,193,244,4
2021,193,247,4
2021,193,254,4
2021,193,255,4
2021,193,258,4
2021,193,261,4
2021,193,262,4
2021,193,263,4
2021,195,106,4
2021,195,116,4
2021,195,120,4
2021,195,130,4
2021,195,136,4
2021,195,142,4
2021,195,147,4
2021,195,155,4
2021,195,156,4
2021,195,140,4
2021,195,163,4
2021,195,165,4
2021,195,178,4
2021,195,201,4
2021,195,224,4
2021,195,225,4
2021,195,245,4
2021,195,236,4
2021,195,246,4
2021,195,254,4
2021,195,258,4
2021,195,266,4
2021,195,267,4
2021,195,269,4
2021,195,274,4
2021,199,101,4
2021,199,102,4
2021,199,103,4
2021,199,120,4
2021,199,123,4
2021,199,133,4
2021,199,145,4
2021,199,126,4
2021,199,152,4
2021,199,153,4
2021,199,161,4
2021,199,184,4
2021,199,193,4
2021,199,209,4
2021,199,231,4
2021,199,246,4
2021,199,251,4
2021,199,262,4
2021,199,263,4
2021,199,266,4
2021,199,267,4
2021,200,101,4
2021,200,102,4
2021,200,103,4
2021,200,120,4
2021,200,123,4
2021,200,125,4
2021,200,145,4
2021,200,160,4
2021,200,184,4
2021,200,193,4
2021,200,209,4
2021,200,231,4
2021,200,251,4
2021,200,262,4
2021,200,263,4
2021,200,266,4
2021,200,267,4
2021,201,123,4
2021,201,125,4
2021,201,129,4
2021,201,130,4
2021,201,147,4
2021,201,158,4
2021,201,182,4
2021,201,183,4
2021,201,195,4
2021,201,219,4
2021,201,230,4
2021,201,228,4
2021,201,242,4
2021,201,263,4
2021,201,266,4
2021,201,267,4
2021,204,120,4
2021,204,129,4
2021,204,133,4
2021,204,145,4
2021,204,150,4
2021,204,126,4
2021,204,152,4
2021,204,153,4
2021,204,161,4
2021,204,186,4
2021,204,211,4
2021,204,216,4
2021,204,233,4
2021,204,238,4
2021,204,239,4
2021,204,252,4
2021,204,261,4
2021,204,269,4
2021,204,274,4
2021,204,276,4
2021,206,106,4
2021,206,120,4
2021,206,129,4
2021,206,134,4
2021,206,150,4
2021,206,162,4
2021,206,167,4
2021,206,177,4
2021,206,188,4
2021,206,191,4
2021,206,213,4
2021,206,214,4
2021,206,236,4
2021,206,246,4
2021,206,254,4
2021,206,258,4
2021,206,266,4
2021,206,267,4
2021,206,269,4
2021,206,274,4
2021,209,133,4
2021,209,134,4
2021,209,138,4
2021,209,142,4
2021,209,145,4
2021,209,157,4
2021,209,158,4
2021,209,140,4
2021,209,163,4
2021,209,180,4
2021,209,199,4
2021,209,200,4
2021,209,223,4
2021,209,225,4
2021,209,245,4
2021,209,246,4
2021,209,255,4
2021,209,266,4
2021,209,267,4
2021,209,269,4
2021,209,271,4
2021,209,274,4
2021,211,106,4
2021,211,113,4
2021,211,116,4
2021,211,120,4
2021,211,136,4
2021,211,145,4
2021,211,158,4
2021,211,181,4
2021,211,182,4
2021,211,204,4
2021,211,221,4
2021,211,226,4
2021,211,244,4
2021,211,247,4
2021,211,256,4
2021,211,258,4
2021,211,261,4
2021,211,262,4
2021,211,263,4
2021,211,271,4
2021,213,113,4
2021,213,133,4
2021,213,134,4
2021,213,136,4
2021,213,142,4
2021,213,160,4
2021,213,183,4
2021,213,206,4
2021,213,228,4
2021,213,242,4
2021,213,251,4
2021,213,252,4
2021,213,256,4
2021,213,258,4
2021,213,271,4
2021,214,133,4
2021,214,134,4
2021,214,138,4
2021,214,142,4
2021,214,160,4
2021,214,140,4
2021,214,163,4
2021,214,183,4
2021,214,206,4
2021,214,228,4
2021,214,242,4
2021,214,261,4
2021,214,262,4
2021,214,273,4
2021,216,133,4
2021,216,134,4
2021,216,138,4
2021,216,142,4
2021,216,160,4
2021,216,140,4
2021,216,163,4
2021,216,181,4
2021,216,182,4
2021,216,204,4
2021,216,221,4
2021,216,226,4
2021,216,244,4
2021,216,247,4
2021,216,256,4
2021,216,263,4
2021,216,269,4
2021,216,273,4
2021,219,130,4
2021,230,130,4
2021,219,133,4
2021,230,133,4
2021,219,134,4
2021,230,134,4
2021,219,145,4
2021,230,145,4
2021,219,147,4
2021,230,147,4
2021,219,155,4
2021,230,155,4
2021,219,156,4
2021,230,156,4
2021,219,162,4
2021,230,162,4
2021,219,165,4
2021,230,165,4
2021,219,167,4
2021,230,167,4
2021,219,178,4
2021,230,178,4
2021,219,201,4
2021,230,201,4
2021,219,224,4
2021,230,224,4
2021,219,255,4
2021,230,255,4
2021,219,271,4
2021,230,271,4
2021,219,276,4
2021,230,276,4
2021,221,130,4
2021,221,133,4
2021,221,145,4
2021,221,147,4
2021,221,155,4
2021,221,156,4
2021,221,161,4
2021,221,177,4
2021,221,186,4
2021,221,211,4
2021,221,216,4
2021,221,233,4
2021,221,238,4
2021,221,239,4
2021,221,252,4
2021,221,261,4
2021,221,269,4
2021,221,274,4
2021,221,276,4
2021,223,129,4
2021,223,130,4
2021,223,147,4
2021,223,150,4
2021,223,126,4
2021,223,152,4
2021,223,153,4
2021,223,158,4
2021,223,160,4
2021,223,184,4
2021,223,193,4
2021,223,209,4
2021,223,231,4
2021,223,252,4
2021,223,261,4
2021,223,269,4
2021,223,274,4
2021,223,276,4
2021,224,129,4
2021,224,130,4
2021,224,147,4
2021,224,150,4
2021,224,126,4
2021,224,152,4
2021,224,153,4
2021,224,158,4
2021,224,182,4
2021,224,183,4
2021,224,195,4
2021,224,219,4
2021,224,230,4
2021,224,251,4
2021,224,262,4
2021,224,269,4
2021,224,274,4
2021,224,276,4
2021,225,155,4
2021,245,155,4
2021,225,156,4
2021,245,156,4
2021,225,157,4
2021,245,157,4
2021,225,177,4
2021,245,177,4
2021,225,182,4
2021,245,182,4
2021,225,183,4
2021,245,183,4
2021,225,195,4
2021,245,195,4
2021,225,209,4
2021,245,209,4
2021,225,231,4
2021,245,231,4
2021,225,252,4
2021,245,252,4
2021,225,261,4
2021,245,261,4
2021,225,277,4
2021,245,277,4
2021,226,130,4
2021,244,130,4
2021,226,147,4
2021,244,147,4
2021,226,155,4
2021,244,155,4
2021,226,156,4
2021,244,156,4
2021,226,158,4
2021,244,158,4
2021,226,160,4
2021,244,160,4
2021,226,177,4
2021,244,177,4
2021,226,184,4
2021,244,184,4
2021,226,193,4
2021,244,193,4
2021,226,211,4
2021,244,211,4
2021,226,216,4
2021,244,216,4
2021,226,233,4
2021,244,233,4
2021,226,238,4
2021,244,238,4
2021,226,239,4
2021,244,239,4
2021,226,258,4
2021,244,258,4
2021,226,277,4
2021,244,277,4
2021,228,130,4
2021,228,133,4
2021,228,145,4
2021,228,147,4
2021,228,155,4
2021,228,156,4
2021,228,161,4
2021,228,178,4
2021,228,186,4
2021,228,188,4
2021,228,191,4
2021,228,201,4
2021,228,213,4
2021,228,214,4
2021,228,236,4
2021,228,254,4
2021,228,258,4
2021,228,276,4
2021,231,157,4
2021,231,158,4
2021,231,160,4
2021,231,161,4
2021,231,162,4
2021,231,165,4
2021,231,167,4
2021,231,180,4
2021,231,199,4
2021,231,200,4
2021,231,223,4
2021,231,225,4
2021,231,245,4
2021,231,246,4
2021,231,256,4
2021,231,266,4
2021,231,267,4
2021,231,273,4
2021,231,274,4
2021,233,161,4
2021,233,162,4
2021,233,165,4
2021,233,167,4
2021,233,181,4
2021,233,182,4
2021,233,183,4
2021,233,184,4
2021,233,204,4
2021,233,221,4
2021,233,226,4
2021,233,244,4
2021,233,247,4
2021,233,263,4
2021,233,269,4
2021,236,161,4
2021,236,162,4
2021,236,165,4
2021,236,167,4
2021,236,184,4
2021,236,195,4
2021,236,206,4
2021,236,228,4
2021,236,242,4
2021,236,262,4
2021,236,269,4
2021,238,181,4
2021,239,181,4
2021,238,182,4
2021,239,182,4
2021,238,183,4
2021,239,183,4
2021,238,184,4
2021,239,184,4
2021,238,186,4
2021,239,186,4
2021,238,188,4
2021,239,188,4
2021,238,191,4
2021,239,191,4
2021,238,204,4
2021,239,204,4
2021,238,221,4
2021,239,221,4
2021,238,226,4
2021,239,226,4
2021,238,244,4
2021,239,244,4
2021,238,247,4
2021,239,247,4
2021,238,263,4
2021,239,263,4
2021,238,274,4
2021,239,274,4
2021,242,157,4
2021,242,158,4
2021,242,160,4
2021,242,161,4
2021,242,178,4
2021,242,180,4
2021,242,186,4
2021,242,188,4
2021,242,191,4
2021,242,201,4
2021,242,213,4
2021,242,214,4
2021,242,236,4
2021,242,254,4
2021,242,271,4
2021,242,277,4
2021,246,178,4
2021,246,180,4
2021,246,181,4
2021,246,195,4
2021,246,199,4
2021,246,206,4
2021,246,209,4
2021,246,231,4
2021,246,252,4
2021,246,261,4
2021,247,157,4
2021,247,178,4
2021,247,180,4
2021,247,182,4
2021,247,183,4
2021,247,184,4
2021,247,193,4
2021,247,211,4
2021,247,216,4
2021,247,233,4
2021,247,238,4
2021,247,239,4
2021,247,258,4
2021,251,157,4
2021,251,158,4
2021,251,160,4
2021,251,161,4
2021,251,180,4
2021,251,186,4
2021,251,188,4
2021,251,191,4
2021,251,199,4
2021,251,200,4
2021,251,213,4
2021,251,224,4
2021,251,255,4
2021,251,256,4
2021,251,273,4
2021,251,276,4
2021,252,181,4
2021,252,182,4
2021,252,183,4
2021,252,184,4
2021,252,186,4
2021,252,188,4
2021,252,191,4
2021,252,204,4
2021,252,213,4
2021,252,221,4
2021,252,223,4
2021,252,225,4
2021,252,245,4
2021,252,246,4
2021,252,266,4
2021,252,267,4
2021,252,276,4
2021,254,186,4
2021,254,188,4
2021,254,191,4
2021,254,193,4
2021,254,195,4
2021,254,206,4
2021,254,228,4
2021,254,242,4
2021,254,263,4
2021,254,274,4
2021,255,186,4
2021,255,188,4
2021,255,191,4
2021,255,193,4
2021,255,209,4
2021,255,219,4
2021,255,230,4
2021,255,251,4
2021,255,262,4
2021,255,269,4
2021,256,211,4
2021,256,213,4
2021,256,216,4
2021,256,231,4
2021,256,251,4
2021,256,262,4
2021,256,269,4
2021,258,193,4
2021,258,195,4
2021,258,206,4
2021,258,211,4
2021,258,213,4
2021,258,226,4
2021,258,244,4
2021,258,228,4
2021,258,247,4
2021,258,267,4
2021,258,276,4
2021,261,181,4
2021,261,182,4
2021,261,183,4
2021,261,184,4
2021,261,193,4
2021,261,204,4
2021,261,211,4
2021,261,214,4
2021,261,221,4
2021,261,223,4
2021,261,225,4
2021,261,245,4
2021,261,246,4
2021,261,266,4
2021,261,277,4
2021,262,181,4
2021,262,182,4
2021,262,183,4
2021,262,184,4
2021,262,193,4
2021,262,199,4
2021,262,200,4
2021,262,211,4
2021,262,214,4
2021,262,224,4
2021,262,236,4
2021,262,255,4
2021,262,256,4
2021,262,273,4
2021,262,277,4
2021,263,181,4
2021,263,182,4
2021,263,183,4
2021,263,184,4
2021,263,193,4
2021,263,199,4
2021,263,200,4
2021,263,201,4
2021,263,211,4
2021,263,216,4
2021,263,233,4
2021,263,238,4
2021,263,239,4
2021,263,254,4
2021,263,271,4
2021,266,181,4
2021,266,195,4
2021,266,199,4
2021,266,200,4
2021,266,201,4
2021,266,206,4
2021,266,209,4
2021,266,231,4
2021,266,252,4
2021,266,261,4
2021,267,181,4
2021,267,195,4
2021,267,199,4
2021,267,200,4
2021,267,201,4
2021,267,206,4
2021,267,209,4
2021,267,231,4
2021,267,252,4
2021,267,258,4
2021,269,195,4
2021,269,204,4
2021,269,206,4
2021,269,209,4
2021,269,216,4
2021,269,221,4
2021,269,223,4
2021,269,224,4
2021,269,233,4
2021,269,236,4
2021,269,255,4
2021,269,256,4
2021,269,273,4
2021,271,209,4
2021,271,211,4
2021,271,213,4
2021,271,219,4
2021,271,230,4
2021,271,242,4
2021,271,263,4
2021,271,274,4
2021,273,214,4
2021,273,216,4
2021,273,231,4
2021,273,251,4
2021,273,262,4
2021,273,269,4
2021,274,195,4
2021,274,204,4
2021,274,206,4
2021,274,209,4
2021,274,221,4
2021,274,223,4
2021,274,224,4
2021,274,231,4
2021,274,238,4
2021,274,239,4
2021,274,254,4
2021,274,271,4
2021,276,204,4
2021,276,219,4
2021,276,230,4
2021,276,221,4
2021,276,223,4
2021,276,224,4
2021,276,228,4
2021,276,251,4
2021,276,252,4
2021,276,258,4
2021,277,225,4
2021,277,245,4
2021,277,226,4
2021,277,244,4
2021,277,242,4
2021,277,261,4
2021,277,262,4
2021,1,10,5
2021,1,43,5
2021,1,44,5
2021,1,73,5
2021,1,101,5
2021,1,102,5
2021,1,123,5
2021,1,126,5
2021,1,152,5
2021,1,153,5
2021,4,11,5
2021,4,12,5
2021,4,46,5
2021,4,74,5
2021,4,75,5
2021,4,76,5
2021,4,103,5
2021,4,123,5
2021,4,129,5
2021,4,126,5
2021,4,152,5
2021,4,153,5
2021,6,24,5
2021,6,48,5
2021,6,55,5
2021,6,77,5
2021,6,78,5
2021,6,98,5
2021,6,106,5
2021,6,120,5
2021,6,123,5
2021,6,125,5
2021,6,129,5
2021,7,14,5
2021,7,21,5
2021,7,49,5
2021,7,80,5
2021,7,85,5
2021,7,98,5
2021,7,108,5
2021,7,116,5
2021,7,123,5
2021,7,125,5
2021,7,129,5
2021,7,130,5
2021,7,133,5
2021,7,134,5
2021,7,145,5
2021,7,147,5
2021,10,1,5
2021,10,17,5
2021,10,34,5
2021,10,52,5
2021,10,68,5
2021,10,81,5
2021,10,96,5
2021,10,111,5
2021,10,113,5
2021,10,123,5
2021,10,125,5
2021,10,136,5
2021,10,142,5
2021,10,150,5
2021,10,156,5
2021,10,157,5
2021,10,158,5
2021,10,160,5
2021,10,161,5
2021,10,162,5
2021,11,4,5
2021,12,4,5
2021,11,18,5
2021,12,18,5
2021,11,32,5
2021,12,32,5
2021,11,38,5
2021,12,38,5
2021,11,64,5
2021,12,64,5
2021,11,70,5
2021,12,70,5
2021,11,100,5
2021,12,100,5
2021,11,101,5
2021,12,101,5
2021,11,123,5
2021,12,123,5
2021,11,138,5
2021,12,138,5
2021,11,142,5
2021,12,142,5
2021,11,150,5
2021,12,150,5
2021,11,156,5
2021,12,156,5
2021,11,157,5
2021,12,157,5
2021,11,158,5
2021,12,158,5
2021,11,160,5
2021,12,160,5
2021,11,161,5
2021,12,161,5
2021,11,162,5
2021,12,162,5
2021,11,140,5
2021,12,140,5
2021,11,163,5
2021,12,163,5
2021,14,7,5
2021,14,30,5
2021,14,41,5
2021,14,61,5
2021,14,73,5
2021,14,103,5
2021,14,120,5
2021,14,133,5
2021,14,134,5
2021,14,136,5
2021,14,138,5
2021,17,10,5
2021,17,28,5
2021,17,43,5
2021,17,74,5
2021,17,75,5
2021,17,106,5
2021,17,116,5
2021,17,136,5
2021,17,138,5
2021,18,11,5
2021,18,12,5
2021,18,44,5
2021,18,76,5
2021,18,77,5
2021,18,78,5
2021,18,108,5
2021,18,136,5
2021,18,138,5
2021,21,7,5
2021,49,7,5
2021,21,30,5
2021,49,30,5
2021,21,41,5
2021,49,41,5
2021,21,61,5
2021,49,61,5
2021,21,73,5
2021,49,73,5
2021,21,103,5
2021,49,103,5
2021,21,120,5
2021,49,120,5
2021,21,133,5
2021,49,133,5
2021,21,134,5
2021,49,134,5
2021,21,142,5
2021,49,142,5
2021,21,140,5
2021,49,140,5
2021,21,163,5
2021,49,163,5
2021,21,165,5
2021,49,165,5
2021,24,6,5
2021,24,31,5
2021,24,63,5
2021,24,71,5
2021,24,102,5
2021,24,129,5
2021,24,130,5
2021,24,138,5
2021,24,142,5
2021,24,145,5
2021,24,147,5
2021,24,160,5
2021,24,161,5
2021,24,162,5
2021,24,140,5
2021,24,163,5
2021,28,17,5
2021,28,35,5
2021,28,36,5
2021,28,52,5
2021,28,81,5
2021,28,98,5
2021,28,111,5
2021,28,113,5
2021,28,136,5
2021,28,142,5
2021,28,150,5
2021,28,126,5
2021,28,152,5
2021,28,153,5
2021,28,156,5
2021,28,157,5
2021,28,158,5
2021,28,160,5
2021,28,161,5
2021,28,162,5
2021,30,14,5
2021,30,21,5
2021,30,49,5
2021,30,80,5
2021,30,85,5
2021,30,108,5
2021,30,116,5
2021,30,130,5
2021,30,133,5
2021,30,134,5
2021,30,145,5
2021,30,147,5
2021,30,150,5
2021,30,126,5
2021,30,152,5
2021,30,153,5
2021,30,156,5
2021,31,24,5
2021,31,48,5
2021,31,55,5
2021,31,77,5
2021,31,78,5
2021,31,106,5
2021,31,120,5
2021,31,130,5
2021,31,150,5
2021,31,126,5
2021,31,152,5
2021,31,153,5
2021,31,156,5
2021,32,11,5
2021,32,12,5
2021,32,46,5
2021,32,74,5
2021,32,75,5
2021,32,76,5
2021,32,103,5
2021,32,123,5
2021,32,129,5
2021,32,126,5
2021,32,152,5
2021,32,153,5
2021,34,10,5
2021,34,44,5
2021,34,74,5
2021,34,75,5
2021,34,103,5
2021,34,129,5
2021,34,150,5
2021,34,177,5
2021,35,28,5
2021,36,28,5
2021,35,43,5
2021,36,43,5
2021,35,73,5
2021,36,73,5
2021,35,102,5
2021,36,102,5
2021,35,129,5
2021,36,129,5
2021,35,150,5
2021,36,150,5
2021,35,177,5
2021,36,177,5
2021,38,11,5
2021,38,12,5
2021,38,46,5
2021,38,76,5
2021,38,106,5
2021,38,120,5
2021,38,130,5
2021,38,150,5
2021,38,156,5
2021,38,177,5
2021,41,14,5
2021,61,14,5
2021,41,21,5
2021,61,21,5
2021,41,49,5
2021,61,49,5
2021,41,80,5
2021,61,80,5
2021,41,85,5
2021,61,85,5
2021,41,108,5
2021,61,108,5
2021,41,136,5
2021,61,136,5
2021,41,142,5
2021,61,142,5
2021,41,155,5
2021,61,155,5
2021,41,157,5
