"","ID","sex"
"1264","B2X3055",2
"1265","B2X3056",2
"1266","B2X3057",2
"1267","B2X3058",1
"1268","B2X3059",2
"1269","B2X3497",2
"1270","B2X3498",1
"1271","B2X3230",1
"1272","B2X3231",2
"1273","B2X3232",1
"1274","B2X3233",2
"1275","B2X3234",1
"1276","B2X3235",2
"1277","B2X3236",1
"1278","B2X3061",2
"1279","B2X3083",2
"1280","B2X3770",2
"1281","B2X3771",2
"1282","B2X3772",1
"1283","B2X3773",1
"1284","B2X3774",2
"1285","B2X3775",2
"1286","B2X3776",2
"1287","B2X3777",1
"1288","B2X3778",2
"1289","B2X3779",1
"1290","B2X3780",1
"1291","B2V8439",2
"1292","X01007108",2
"1293","B2X3294",2
"1294","B2X3295",1
"1295","B2X3296",2
"1296","B2X3297",1
"1297","B2X3298",1
"1298","B2X3299",1
"1299","B2X3300",1
"1300","B2X3990",2
"1301","B2X3991",2
"1302","B2X3992",2
"1303","B2X3993",2
"1304","B2X3994",2
"1305","B2X3995",2
"1306","B2X3996",1
"1307","B2X3997",2
"1308","B2X3998",2
"1309","B2X3999",1
"1310","B2X4000",2
"1311","B2X3080",2
"1312","B2V8446",1
"1313","B2X3575",2
"1314","B2X3576",1
"1315","B2X3577",2
"1316","B2X3578",2
"1317","B2X3579",2
"1318","B2X3580",1
"1319","B2X3581",1
"1320","B2X3582",2
"1321","B2X3583",2
"1322","X01007508",1
"1323","B2X3099",2
"1324","B2X3335",2
"1325","B2X3336",1
"1326","B2X3337",2
"1327","B2X3338",2
"1328","B2X3339",1
"1329","B2X3340",1
"1330","B2X3341",1
"1331","B2X3342",1
"1332","B2X3343",1
"1333","B2X3067",2
"1334","B2X3715",2
"1335","B2X3716",2
"1336","B2X3717",2
"1337","B2X3718",2
"1338","B2X3719",2
"1339","B2X3720",2
"1340","B2X3721",2
"1341","B2X3722",1
"1342","B2X3723",1
"1343","B2X3724",2
"1344","B2X3725",1
"1345","B2X3726",1
"1346","B2X3344",1
"1347","B2X3345",2
"1348","B2X3346",2
"1349","B2X3347",1
"1350","B2X3348",1
"1351","B2X3349",2
"1352","B2X3350",1
"1353","B2X3351",2
"1354","B2X3352",1
"1355","B2X3353",2
"1356","B2X3036",2
"1357","B2X3973",2
"1358","B2X3974",1
"1359","B2X3975",2
"1360","B2X3976",2
"1361","B2X3977",1
"1362","B2X3978",1
"1363","B2X3979",2
"1364","B2X3980",2
"1365","B2X3981",1
"1366","B2X3584",2
"1367","B2X3585",2
"1368","B2X3586",2
"1369","B2X3587",2
"1370","B2X3588",2
"1371","B2X3589",2
"1372","B2X3590",2
"1373","B2X3591",1
"1374","B2X3592",1
"1375","B2X3593",2
"1376","X01010108",2
"1377","X05010108",1
"1378","X07010108",2
"1379","X08010108",2
"1380","X09010108",2
"1381","X10010108",2
"1382","X01010408",2
"1383","B2X3215",1
"1384","B2X3216",2
"1385","B2X3217",2
"1386","B2X3218",2
"1387","B2X3219",1
"1388","B2X3077",2
"1389","B2X3539",2
"1390","B2X3540",1
"1391","B2X3541",1
"1392","B2X3542",1
"1393","B2X3543",1
"1394","B2X3544",2
"1395","B2X3545",2
"1396","B2X3546",2
"1397","B2X3547",2
"1398","B2X3548",1
"1399","B2X3549",1
"1400","B2X3320",2
"1401","B2X3321",1
"1402","B2X3322",2
"1403","B2X3323",1
"1404","B2X3324",2
"1405","B2X3325",2
"1406","B2X3326",2
"1407","B2X3327",1
"1408","B2X3328",2
"1409","X03011408",1
"1410","X06011408",1
"1411","B2X3727",1
"1412","B2X3728",1
"1413","B2X3729",2
"1414","B2X3730",2
"1415","B2X3731",1
"1416","B2X3732",1
"1417","X01011408",2
"1418","X04011608",2
"1419","X05011608",2
"1420","X06011608",2
"1421","X07011608",2
"1422","X09011608",1
"1423","X10011608",2
"1424","X01012108",1
"1425","B2X3968",1
"1426","B2X3969",1
"1427","B2X3970",1
"1428","B2X3971",1
"1429","B2X3972",1
"1430","B2X3237",1
"1431","B2X3238",2
"1432","B2X3239",2
"1433","B2X3240",2
"1434","B2X3241",2
"1435","B2X3242",1
"1436","B2X3243",1
"1437","B2X3244",1
"1438","B2X3245",2
"1439","B2X3246",2
"1440","B2X3079",2
"1441","B2X3568",1
"1442","B2X3569",1
"1443","B2X3570",1
"1444","B2X3571",1
"1445","B2X3572",1
"1446","B2X3573",1
"1447","B2V8465",1
"1448","X01013408",2
"1449","X02013408",1
"1450","B2X3263",2
"1451","B2X3264",2
"1452","B2X3265",1
"1453","B2X3266",2
"1454","B2X3267",1
"1455","B2X3268",2
"1456","B2X3269",1
"1457","B2X3097",2
"1458","X01013908",1
"1459","X02013908",1
"1460","X03013908",1
"1461","X04013908",1
"1462","X05013908",1
"1463","X06013908",2
"1464","X07013908",2
"1465","X08013908",1
"1466","B2X3031",2
"1467","B2X3210",2
"1468","B2X3211",2
"1469","B2X3212",2
"1470","B2X3213",1
"1471","B2X3214",2
"1472","X01014908",2
"1473","X02014908",1
"1474","X03014908",2
"1475","X04014908",2
"1476","X05014908",2
"1477","X06014908",1
"1478","X07014908",2
"1479","X08014908",2
"1480","B2X3088",2
"1481","X01015208",2
"1482","X02015208",2
"1483","X03015208",1
"1484","X04015208",2
"1485","X05015208",1
"1486","X06015208",2
"1487","X07015208",1
"1488","X08015208",2
"1489","X09015208",2
"1490","X10015208",2
"1491","B2X3499",2
"1492","B2X3087",1
"1493","B2X3354",2
"1494","B2X3355",2
"1495","B2X3356",1
"1496","B2X3357",1
"1497","B2X3358",1
"1498","B2X3359",1
"1499","B2X3360",1
"1500","B2X3361",2
"1501","B2X3362",1
"1502","X01015308",1
"1503","X11015608",2
"1504","X12015608",2
"1505","X01015608",2
"1506","X02015608",2
"1507","X03015608",2
"1508","X04015608",1
"1509","X05015608",2
"1510","X06015608",2
"1511","X07015608",2
"1512","X08015608",2
"1513","X09015608",1
"1514","X10015608",2
"1515","B2X3363",2
"1516","B2X3364",1
"1517","B2X3365",2
"1518","B2X3366",2
"1519","B2X3367",1
"1520","B2X3368",1
"1521","B2X3369",1
"1522","B2X3370",1
"1523","B2X3371",2
"1524","B2X3372",2
"1525","B2X3373",1
"1526","X01015708",1
"1527","X10015808",2
"1528","X01015808",2
"1529","X02015808",1
"1530","X03015808",1
"1531","X04015808",1
"1532","X05015808",1
"1533","X06015808",2
"1534","X07015808",1
"1535","X08015808",2
"1536","X09015808",2
"1537","B2X3191",1
"1538","B2X3192",1
"1539","B2X3193",1
"1540","B2X3194",2
"1541","B2X3195",2
"1542","B2X3196",1
"1543","B2X3197",1
"1544","B2X3198",2
"1545","B2X3199",1
"1546","B2X3200",1
"1547","X01016008",2
"1548","B2X3081",1
"1549","B2X3386",2
"1550","B2X3387",2
"1551","B2X3388",1
"1552","B2X3389",2
"1553","B2X3390",2
"1554","B2X3391",2
"1555","B2X3392",2
"1556","B2X3393",2
"1557","B2X3394",2
"1558","X01016608",2
"1559","B2X3148",2
"1560","B2X3149",1
"1561","B2X3150",1
"1562","B2X3151",1
"1563","B2X3152",1
"1564","B2X3153",2
"1565","B2X3154",2
"1566","B2X3098",1
"1567","B2X3093",2
"1568","B2X3270",1
"1569","B2X3271",1
"1570","B2X3272",1
"1571","B2X3273",2
"1572","B2X3274",2
"1573","B2X3275",1
"1574","B2X3276",2
"1575","B2X3078",2
"1576","B2X3465",2
"1577","B2X3466",1
"1578","B2X3467",2
"1579","B2X3468",2
"1580","B2X3469",2
"1581","B2X3470",1
"1582","B2X3471",2
"1583","B2X3472",2
"1584","B2X3473",1
"1585","B2X3100",1
"1586","B2X3301",2
"1587","B2X3302",2
"1588","B2X3303",1
"1589","B2X3304",2
"1590","B2X3305",2
"1591","B2X3306",2
"1592","B2X3307",2
"1593","B2X3308",1
"1594","B2X3309",2
"1595","B2X3400",1
"1596","B2X3594",1
"1597","B2X3595",1
"1598","B2X3596",1
"1599","B2X3597",2
"1600","X01017908",1
"1601","B2X3095",1
"1602","B2X3094",2
"1603","B2X3155",1
"1604","B2X3156",1
"1605","B2X3157",2
"1606","B2X3158",2
"1607","B2X3159",2
"1608","B2X3160",1
"1609","B2X3161",2
"1610","B2X3162",2
"1611","B2X3163",1
"1612","B2X3164",1
"1613","B2X3500",1
"1614","B2V8434",2
"1615","X08019308",2
"1616","X01019308",2
"1617","X02019308",2
"1618","X03019308",1
"1619","X04019308",1
"1620","X05019308",1
"1621","X06019308",2
"1622","X07019308",1
"1623","X01019508",2
"1624","X02019508",2
"1625","X03019508",2
"1626","X04019508",2
"1627","X05019508",1
"1628","X06019508",2
"1629","X07019508",2
"1630","X08019508",1
"1631","X09019508",2
"1632","B2X3073",2
"1633","X01019708",1
"1634","B2X3560",1
"1635","B2X3561",2
"1636","B2X3562",1
"1637","B2X3563",2
"1638","B2X3564",2
"1639","B2X3565",1
"1640","B2X3566",1
"1641","B2X3567",2
"1642","X01020008",2
"1643","X02020008",2
"1644","X03020008",1
"1645","X04020008",2
"1646","X05020008",2
"1647","X06020008",1
"1648","X07020008",1
"1649","X08020008",2
"1650","X09020008",1
"1651","X10020008",2
"1652","X11020008",1
"1653","X01020608",2
"1654","B2X3395",1
"1655","B2X3396",1
"1656","B2X3397",2
"1657","B2X3398",1
"1658","B2X3399",1
"1659","B2X3598",1
"1660","B2X3599",2
"1661","B2X3600",1
"1662","X01020808",1
"1663","X02020808",1
"1664","B2X3423",2
"1665","B2X3424",1
"1666","B2X3425",1
"1667","B2X3426",1
"1668","B2X3427",2
"1669","B2X3428",2
"1670","B2X3429",2
"1671","B2X3430",1
"1672","B2X3550",2
"1673","B2X3551",1
"1674","B2X3552",1
"1675","B2X3553",2
"1676","B2X3554",2
"1677","B2X3555",1
"1678","B2X3556",1
"1679","B2X3557",2
"1680","B2X3558",2
"1681","B2X3559",1
"1682","X01021008",1
"1683","B2X3110",1
"1684","B2X3111",2
"1685","B2X3112",2
"1686","B2X3113",1
"1687","B2X3114",2
"1688","B2X3115",2
"1689","B2X3116",2
"1690","B2X3117",2
"1691","B2X3118",2
"1692","B2X3091",1
"1693","B2X3089",2
"1694","B2X3165",2
"1695","B2X3166",2
"1696","B2X3167",2
"1697","B2X3168",2
"1698","B2X3169",2
"1699","B2X3170",2
"1700","B2X3171",1
"1701","B2X3172",2
"1702","B2X3173",1
"1703","B2X3174",1
"1704","X01022308",1
"1705","X02022308",2
"1706","X03022308",1
"1707","X04022308",2
"1708","X05022308",2
"1709","X06022308",2
"1710","X07022308",2
"1711","X08022308",2
"1712","X09022308",2
"1713","X10022308",1
"1714","B2X3074",1
"1715","X01022508",1
"1716","B2X3761",1
"1717","B2X3762",2
"1718","B2X3763",2
"1719","B2X3764",2
"1720","B2X3765",2
"1721","B2X3766",2
"1722","B2X3767",2
"1723","B2X3768",1
"1724","B2X3769",2
"1725","B2X3076",2
"1726","B2V8433",1
"1727","B2X3752",2
"1728","B2X3753",1
"1729","B2X3754",2
"1730","B2X3755",2
"1731","B2X3756",2
"1732","B2X3757",1
"1733","B2X3758",1
"1734","B2X3759",1
"1735","B2X3760",1
"1736","X01022708",1
"1737","B2X3743",1
"1738","B2X3744",1
"1739","B2X3745",1
"1740","B2X3746",2
"1741","B2X3747",1
"1742","B2X3748",1
"1743","B2X3749",2
"1744","B2X3750",2
"1745","B2X3751",1
"1746","B2X3494",2
"1747","B2X3491",1
"1748","X07023108",2
"1749","X08023108",1
"1750","X01023108",2
"1751","X02023108",2
"1752","X03023108",1
"1753","X04023108",2
"1754","X05023108",2
"1755","X06023108",2
"1756","B2V8436",1
"1757","B2X3137",2
"1758","B2X3138",1
"1759","B2X3139",2
"1760","B2X3140",1
"1761","B2X3141",1
"1762","B2X3142",2
"1763","B2X3143",2
"1764","B2X3144",1
"1765","B2X3145",2
"1766","B2X3146",2
"1767","B2X3147",2
"1768","B2X3131",1
"1769","B2X3132",1
"1770","B2X3133",2
"1771","B2X3134",1
"1772","B2X3135",1
"1773","B2X3136",2
"1774","X01024008",1
"1775","B2X3496",2
"1776","X01024208",2
"1777","B2X3119",1
"1778","B2X3120",2
"1779","B2X3121",2
"1780","B2X3122",2
"1781","B2X3123",1
"1782","B2X3124",1
"1783","B2X3125",1
"1784","B2X3126",2
"1785","B2X3127",1
"1786","B2X3128",2
"1787","B2X3129",2
"1788","B2X3130",1
"1789","B2V8462",1
"1790","X02024308",2
"1791","B2X3288",2
"1792","B2X3289",1
"1793","B2X3290",1
"1794","B2X3291",2
"1795","B2X3292",1
"1796","B2X3293",1
"1797","X01024308",1
"1798","B2X3096",2
"1799","X02024608",1
"1800","X03024608",1
"1801","X04024608",1
"1802","B2X3329",1
"1803","B2X3330",1
"1804","B2X3331",1
"1805","B2X3332",1
"1806","B2X3333",2
"1807","B2X3334",1
"1808","B2X3049",1
"1809","B2X3046",2
"1810","B2X3431",1
"1811","B2X3432",1
"1812","B2X3433",2
"1813","B2X3434",2
"1814","B2X3435",1
"1815","B2X3436",1
"1816","B2X3437",2
"1817","B2X3438",1
"1818","B2X3439",2
"1819","B2X3440",2
"1820","B2X3441",1
"1821","B2X3082",2
"1822","X01025208",1
"1823","B2X3379",1
"1824","B2X3380",1
"1825","B2X3381",2
"1826","B2X3382",1
"1827","B2X3383",2
"1828","B2X3384",2
"1829","B2X3385",2
"1830","B2X3047",2
"1831","B2X3048",1
"1832","B2X3442",2
"1833","B2X3443",1
"1834","B2X3444",2
"1835","B2X3445",2
"1836","B2X3446",2
"1837","B2X3447",2
"1838","B2X3448",1
"1839","B2X3449",1
"1840","B2X3450",1
"1841","B2X3451",1
"1842","B2X3039",2
"1843","B2X3040",1
"1844","B2X3220",2
"1845","B2X3221",1
"1846","B2X3222",1
"1847","B2X3223",2
"1848","B2X3224",2
"1849","B2X3225",2
"1850","B2X3226",2
"1851","B2X3227",2
"1852","B2X3228",1
"1853","B2X3229",1
"1854","B2X3069",2
"1855","B2X3071",1
"1856","B2X3733",2
"1857","B2X3734",1
"1858","B2X3735",1
"1859","B2X3736",1
"1860","B2X3737",1
"1861","B2X3738",2
"1862","B2X3739",2
"1863","B2X3740",1
"1864","B2X3741",1
"1865","B2X3742",2
"1866","B2X3277",1
"1867","B2X3278",1
"1868","B2X3279",1
"1869","B2X3280",2
"1870","B2X3281",1
"1871","B2X3282",2
"1872","B2X3283",2
"1873","B2X3284",1
"1874","B2X3285",1
"1875","B2X3286",1
"1876","B2X3287",1
"1877","X01026608",1
"1878","X02026608",1
"1879","X03026608",2
"1880","X04026608",1
"1881","B2X3183",2
"1882","B2X3184",2
"1883","B2X3185",2
"1884","B2X3186",1
"1885","B2X3187",1
"1886","B2X3188",1
"1887","B2X3189",1
"1888","B2X3190",2
"1889","B2V8469",2
"1890","B2X3175",2
"1891","B2X3176",1
"1892","B2X3177",1
"1893","B2X3178",1
"1894","B2X3179",1
"1895","B2X3180",2
"1896","B2X3181",2
"1897","B2X3182",2
"1898","X01026708",1
"1899","X09026908",1
"1900","X01026908",2
"1901","X02026908",2
"1902","X03026908",1
"1903","X04026908",1
"1904","X05026908",2
"1905","X06026908",2
"1906","X07026908",2
"1907","X08026908",1
"1908","B2X3045",1
"1909","B2X3043",2
"1910","B2X3707",2
"1911","B2X3708",1
"1912","B2X3709",1
"1913","B2X3710",2
"1914","B2X3711",1
"1915","B2X3712",1
"1916","B2X3713",1
"1917","B2X3714",1
"1918","B2X3066",2
"1919","B2X3501",1
"1920","B2X3502",1
"1921","B2X3503",2
"1922","B2X3504",1
"1923","B2X3505",1
"1924","B2X3506",1
"1925","B2X3507",2
"1926","B2X3508",2
"1927","B2V8432",1
"1928","B2V8435",1
"1929","B2V8437",1
"1930","B2V8438",2
"1931","B2V8441",2
"1932","B2V8442",2
"1933","B2V8443",1
"1934","B2V8444",1
"1935","B2V8445",1
"1936","B2V8447",1
"1937","B2V8448",1
"1938","B2V8449",1
"1939","B2V8450",1
"1940","B2V8451",1
"1941","B2V8452",1
"1942","B2V8453",1
"1943","B2V8454",1
"1944","B2V8455",2
"1945","B2V8456",2
"1946","B2V8457",2
"1947","B2V8458",2
"1948","B2V8459",1
"1949","B2V8460",2
"1950","B2V8461",1
"1951","B2V8463",2
"1952","B2V8464",2
"1953","B2V8466",1
"1954","B2V8467",2
"1955","B2V8468",2
"1956","B2V8470",1
"1957","B2V8471",1
"1958","B2V8472",2
"1959","B2V8473",2
"1960","B2V8440",1
"1961","B1P5980",2
"1962","B2X3651",2
"1963","X01000109",1
"1964","X02000109",1
"1965","X03000109",2
"1966","X04000109",1
"1967","X05000109",1
"1968","X06000109",1
"1969","X07000109",2
"1970","X08000109",2
"1971","X09000109",2
"1972","X10000109",2
"1973","X11000109",1
"1974","B2X3663",2
"1975","B2X4399",2
"1976","B2X4400",1
"1977","B2X4088",2
"1978","X01000609",1
"1979","X02000609",1
"1980","X01001009",2
"1981","X02001009",2
"1982","X03001009",1
"1983","X04001009",2
"1984","X05001009",1
"1985","X06001009",1
"1986","X07001009",1
"1987","X08001009",1
"1988","X09001009",1
"1989","X10001009",2
"1990","X11001009",1
"1991","X12001009",1
"1992","B2X3027",1
"1993","B2X4408",2
"1994","B2X4409",1
"1995","B2X4410",1
"1996","B2X4411",2
"1997","B2X4412",2
"1998","B2X4413",1
"1999","B2X4414",1
"2000","B2X4415",1
"2001","B2X4416",1
"2002","B2X4417",2
"2003","B2X4418",2
"2004","X01001109",1
"2005","B2X3630",2
"2006","B2X4123",2
"2007","B2X4124",2
"2008","B2X4125",1
"2009","B2X4126",2
"2010","B2X4127",2
"2011","B2X4128",2
"2012","B2X4129",2
"2013","B2X4130",2
"2014","B2X4131",2
"2015","B2X4132",1
"2016","B2X4133",1
"2017","X01001709",2
"2018","B2X3623",2
"2019","B2X3894",1
"2020","B2X4115",1
"2021","B2X4116",2
"2022","B2X4117",2
"2023","B2X4118",2
"2024","B2X4119",2
"2025","B2X4120",2
"2026","B2X4121",2
"2027","B2X4122",2
"2028","X01002109",1
"2029","X02002109",2
"2030","B2X4070",1
"2031","B2X4072",2
"2032","B2X4073",1
"2033","B2X4074",1
"2034","B2X4075",2
"2035","B2X4076",1
"2036","B2X4077",2
"2037","B2X4078",2
"2038","B2X4089",1
"2039","B2X3492",1
"2040","B2X4472",2
"2041","B2X4473",2
"2042","B2X4474",1
"2043","B2X4475",2
"2044","B2X4476",1
"2045","B2X4477",1
"2046","B2X4478",1
"2047","B2X4479",1
"2048","B2X4480",1
"2049","X01002709",2
"2050","B2X4430",2
"2051","B2X4431",1
"2052","B2X4432",2
"2053","B2X4433",2
"2054","B2X4434",1
"2055","B2X4435",2
"2056","B2X4436",1
"2057","B2X4437",1
"2058","B2X4438",2
"2059","B2X4439",1
"2060","B2X4440",2
"2061","X01003109",2
"2062","X02003109",1
"2063","X03003109",1
"2064","X04003109",1
"2065","X05003109",1
"2066","X06003109",1
"2067","X07003109",1
"2068","X08003109",2
"2069","X01003409",2
"2070","X02003409",1
"2071","X03003409",1
"2072","X04003409",1
"2073","B2X4441",1
"2074","B2X4442",1
"2075","B2X4443",2
"2076","B2X4444",1
"2077","B2X4445",1
"2078","B2X4446",2
"2079","B2X4447",1
"2080","B2X4448",1
"2081","B2X4449",1
"2082","B2X4450",2
"2083","X01003909",1
"2084","X01004209",2
"2085","X02004209",1
"2086","X03004209",2
"2087","X04004209",2
"2088","X05004209",2
"2089","X06004209",2
"2090","X07004209",1
"2091","X08004209",2
"2092","X09004209",1
"2093","X10004209",2
"2094","X11004209",1
"2095","X12004209",1
"2096","X13004209",2
"2097","X14004209",2
"2098","B2X4227",1
"2099","B2X4228",2
"2100","B2X4229",1
"2101","B2X4230",2
"2102","B2X4231",1
"2103","B2X4232",2
"2104","B2X4233",1
"2105","B2X4234",2
"2106","B2X4235",1
"2107","B2X4236",2
"2108","B2X4237",1
"2109","X01004809",2
"2110","X02004809",1
"2111","B2X4315",1
"2112","B2X4316",1
"2113","B2X4317",2
"2114","B2X4318",1
"2115","B2X4319",1
"2116","X01005909",1
"2117","X02005909",1
"2118","X03005909",2
"2119","X04005909",2
"2120","B2X4419",2
"2121","B2X4420",2
"2122","B2X4421",2
"2123","B2X4422",2
"2124","B2X4423",2
"2125","B2X4424",2
"2126","B2X4425",2
"2127","B2X4426",1
"2128","B2X4427",2
"2129","B2X4428",1
"2130","B2X4429",1
"2131","B2X3639",2
"2132","B2X4306",1
"2133","B2X4307",2
"2134","B2X4308",2
"2135","B2X4309",2
"2136","B2X4310",1
"2137","B2X4311",2
"2138","B2X4312",2
"2139","B2X4313",1
"2140","B2X4314",1
"2141","B2X4134",2
"2142","B2X4135",1
"2143","B2X4136",2
"2144","B2X4137",2
"2145","B2X4138",2
"2146","B2X4139",1
"2147","B2X4140",1
"2148","B2X4141",1
"2149","B2X4142",2
"2150","B2X4143",2
"2151","B2X4144",2
"2152","B2X4145",2
"2153","B2X3021",1
"2154","B2X3611",2
"2155","B2X3612",1
"2156","B2X3613",1
"2157","B2X3614",2
"2158","B2X3615",2
"2159","B2X3616",1
"2160","B2X3617",2
"2161","B2X3618",1
"2162","B2X3619",1
"2163","X01007909",1
"2164","B2X4401",1
"2165","B2X4402",1
"2166","B2X4403",2
"2167","B2X4404",2
"2168","B2X4405",2
"2169","B2X4406",2
"2170","B2X4407",2
"2171","B2X3664",2
"2172","B2X3665",1
"2173","B2X3666",2
"2174","B2X3667",2
"2175","B2X3668",1
"2176","B2X3896",1
"2177","B2X4216",1
"2178","B2X4217",2
"2179","B2X4218",1
"2180","B2X4219",1
"2181","B2X4220",1
"2182","B2X4221",1
"2183","B2X4222",2
"2184","B2X4223",1
"2185","B2X4224",1
"2186","B2X4225",2
"2187","B2X4226",2
"2188","X01008609",1
"2189","B2X3622",2
"2190","B2X4107",2
"2191","B2X4108",1
"2192","B2X4109",1
"2193","B2X4110",1
"2194","B2X4111",2
"2195","B2X4112",1
"2196","B2X4113",1
"2197","B2X4114",1
"2198","B2X4238",2
"2199","B2X4239",1
"2200","B2X4240",1
"2201","B2X4241",2
"2202","B2X4242",2
"2203","B2X4243",2
"2204","B2X4244",1
"2205","B2X4245",2
"2206","B2X4246",1
"2207","B2X4247",2
"2208","B2X4146",1
"2209","B2X4147",1
"2210","B2X4148",1
"2211","B2X4149",2
"2212","B2X4150",1
"2213","B2X4151",2
"2214","B2X4152",2
"2215","B2X4153",2
"2216","B2X4154",1
"2217","X02010209",1
"2218","B2X3897",1
"2219","B2X4330",1
"2220","B2X4331",1
"2221","B2X4332",1
"2222","B2X4333",2
"2223","B2X4334",1
"2224","B2X4335",1
"2225","B2X4336",2
"2226","B2X4337",2
"2227","B2X4338",1
"2228","B2X4339",1
"2229","B2X4340",2
"2230","X01010409",1
"2231","B2X3020",1
"2232","B2X3814",1
"2233","B2X3815",2
"2234","B2X3816",1
"2235","B2X3817",1
"2236","B2X3818",2
"2237","B2X3819",2
"2238","B2X3820",2
"2239","B2X3821",1
"2240","B2X3822",1
"2241","B2X3823",2
"2242","B2X3824",1
"2243","B2X3640",1
"2244","B2X3642",2
"2245","B2X4320",2
"2246","B2X4321",1
"2247","B2X4322",1
"2248","B2X4323",1
"2249","B2X4324",1
"2250","B2X4325",2
"2251","B2X4326",2
"2252","B2X4327",1
"2253","B2X4328",2
"2254","B2X4329",1
"2255","X01011409",1
"2256","B2X3631",2
"2257","B2X4155",2
"2258","B2X4156",2
"2259","B2X4158",2
"2260","B2X4159",2
"2261","B2X4160",1
"2262","B2X4161",1
"2263","B2X4162",2
"2264","B2X4163",1
"2265","B2X4164",2
"2266","B2X4165",2
"2267","B2X4166",1
"2268","B2X4167",1
"2269","B2X4168",2
"2270","B2X3653",2
"2271","B2X4029",2
"2272","B2X4030",2
"2273","B2X4031",1
"2274","B2X4032",1
"2275","B2X4033",1
"2276","B2X4034",2
"2277","B2X4035",2
"2278","B2X4036",2
"2279","B2X4037",1
"2280","B2X4038",2
"2281","B2X4039",1
"2282","X01012709",1
"2283","B2X4341",2
"2284","B2X4342",1
"2285","B2X4343",1
"2286","B2X4344",1
"2287","B2X4345",2
"2288","B2X4346",2
"2289","B2X4347",1
"2290","B2X4348",1
"2291","B2X4349",1
"2292","B2X4350",2
"2293","B2X3633",2
"2294","B2X3632",1
"2295","B2X4178",2
"2296","B2X4179",1
"2297","B2X4180",1
"2298","B2X4181",1
"2299","B2X4182",2
"2300","B2X4183",1
"2301","B2X4184",2
"2302","B2X4185",2
"2303","B2X4186",1
"2304","B2X4187",1
"2305","B2X3681",1
"2306","B2X3682",1
"2307","B2X3683",1
"2308","B2X3684",2
"2309","B2X3685",1
"2310","B2X3686",1
"2311","B2X3687",2
"2312","B2X3688",1
"2313","B2X3689",2
"2314","B2X3690",1
"2315","B2X3691",1
"2316","X01014209",1
"2317","X02014209",1
"2318","B2X3028",1
"2319","B2X3886",1
"2320","B2X3887",2
"2321","B2X3888",1
"2322","B2X3889",2
"2323","B2X3890",1
"2324","B2X3891",1
"2325","B2X3892",2
"2326","B2X3893",2
"2327","X01014309",2
"2328","X02014309",2
"2329","X01014509",1
"2330","X02014509",2
"2331","B2X3023",1
"2332","B2X4169",2
"2333","B2X4170",1
"2334","B2X4171",1
"2335","B2X4172",1
"2336","B2X4173",2
"2337","B2X4174",2
"2338","B2X4175",1
"2339","B2X4176",1
"2340","B2X4177",2
"2341","B2X3895",1
"2342","B2X3022",2
"2343","B2X4040",1
"2344","B2X4041",2
"2345","B2X4042",1
"2346","B2X4043",1
"2347","B2X4044",1
"2348","B2X4045",1
"2349","B2X4046",2
"2350","B2X4047",2
"2351","B2X4048",2
"2352","B2X4049",2
"2353","B2X4248",1
"2354","B2X4249",2
"2355","B2X4250",2
"2356","B2X4251",1
"2357","B2X4252",1
"2358","B2X4253",2
"2359","B2X4254",2
"2360","X01016209",2
"2361","X02016209",2
"2362","X03016209",1
"2363","X04016209",2
"2364","B2X3655",2
"2365","B2X3654",1
"2366","B2X4050",2
"2367","B2X4051",1
"2368","B2X4052",1
"2369","B2X4053",1
"2370","B2X4054",2
"2371","B2X4055",1
"2372","B2X4056",1
"2373","B2X4057",1
"2374","B2X4058",1
"2375","B2X4059",1
"2376","B2X3931",2
"2377","B2X3621",1
"2378","B2X4296",1
"2379","B2X4297",2
"2380","B2X4298",1
"2381","B2X4299",2
