"year_","no","box1","box2"
2021,5,157,91
2021,5,157,246
2021,6,158,91
2021,6,158,246
2021,6,172,91
2021,6,172,246
2021,6,159,91
2021,6,159,246
2021,6,160,91
2021,6,160,246
2021,6,161,91
2021,6,161,246
2021,6,169,91
2021,6,169,246
2021,7,143,91
2021,7,143,246
2021,7,162,91
2021,7,162,246
2021,8,163,91
2021,8,163,246
2021,8,164,91
2021,8,164,246
2021,7,165,91
2021,7,165,246
2021,7,166,91
2021,7,166,246
2021,7,167,91
2021,7,167,246
2021,7,168,91
2021,7,168,246
2021,5,176,91
2021,5,176,246
2021,5,177,91
2021,5,177,246
2021,4,178,91
2021,4,178,246
2021,4,179,91
2021,4,179,246
2021,4,174,91
2021,4,174,246
2021,4,180,91
2021,4,180,246
2021,4,181,91
2021,4,181,246
2021,4,197,91
2021,4,197,246
2021,5,173,91
2021,5,173,246
2021,5,182,91
2021,5,182,246
2021,5,183,91
2021,5,183,246
2021,5,196,91
2021,5,196,246
2021,5,184,91
2021,5,184,246
2021,5,185,91
2021,5,185,246
2021,6,186,91
2021,6,186,246
2021,6,187,91
2021,6,187,246
2021,6,188,91
2021,6,188,246
2021,6,189,91
2021,6,189,246
2021,6,190,91
2021,6,190,246
2021,6,191,91
2021,6,191,246
2021,5,192,91
2021,5,192,246
2021,5,193,91
2021,5,193,246
2021,4,194,91
2021,4,194,246
2021,4,195,91
2021,4,195,246
2021,4,198,91
2021,4,198,246
2021,4,199,91
2021,4,199,246
2021,3,105,91
2021,3,105,246
2021,3,200,91
2021,3,200,246
2021,3,118,91
2021,3,118,246
2021,3,201,91
2021,3,201,246
2021,3,204,91
2021,3,204,246
2021,3,205,91
2021,3,205,246
2021,4,206,91
2021,4,206,246
2021,4,207,91
2021,4,207,246
2021,4,208,91
2021,4,208,246
2021,4,209,91
2021,4,209,246
2021,5,210,91
2021,5,210,246
2021,5,211,91
2021,5,211,246
2021,6,212,91
2021,6,212,246
2021,6,213,91
2021,6,213,246
2021,6,214,91
2021,6,214,246
2021,6,215,91
2021,6,215,246
2021,5,216,91
2021,5,216,246
2021,5,217,91
2021,5,217,246
2021,3,219,91
2021,3,219,246
2021,3,220,91
2021,3,220,246
2021,3,221,91
2021,3,221,246
2021,3,222,91
2021,3,222,246
2021,2,203,91
2021,2,203,246
2021,2,223,91
2021,2,223,246
2021,2,202,91
2021,2,202,246
2021,2,224,91
2021,2,224,246
2021,1,51,91
2021,1,51,246
2021,1,225,91
2021,1,225,246
2021,2,90,91
2021,2,90,246
2021,2,226,91
2021,2,226,246
2021,3,227,91
2021,3,227,246
2021,3,228,91
2021,3,228,246
2021,3,229,91
2021,3,229,246
2021,3,230,91
2021,3,230,246
2021,4,218,91
2021,4,218,246
2021,4,231,91
2021,4,231,246
2021,5,233,91
2021,5,233,246
2021,5,234,91
2021,5,234,246
2021,6,235,91
2021,6,235,246
2021,6,236,91
2021,6,236,246
2021,5,232,91
2021,5,232,246
2021,5,238,91
2021,5,238,246
2021,5,239,91
2021,5,239,246
2021,5,240,91
2021,5,240,246
2021,2,242,91
2021,2,242,246
2021,2,243,91
2021,2,243,246
2021,2,171,91
2021,2,171,246
2021,2,244,91
2021,2,244,246
2021,1,22,91
2021,1,22,246
2021,1,245,91
2021,1,245,246
2021,0,91,91
2021,0,91,246
2021,0,246,91
2021,0,246,246
2021,1,247,91
2021,1,247,246
2021,1,248,91
2021,1,248,246
2021,3,250,91
2021,3,250,246
2021,3,251,91
2021,3,251,246
2021,4,241,91
2021,4,241,246
2021,4,252,91
2021,4,252,246
2021,6,253,91
2021,6,253,246
2021,6,254,91
2021,6,254,246
2021,7,237,91
2021,7,237,246
2021,7,255,91
2021,7,255,246
2021,7,256,91
2021,7,256,246
2021,7,257,91
2021,7,257,246
2021,5,258,91
2021,5,258,246
2021,5,259,91
2021,5,259,246
2021,4,260,91
2021,4,260,246
2021,4,261,91
2021,4,261,246
2021,3,249,91
2021,3,249,246
2021,3,262,91
2021,3,262,246
2021,2,263,91
2021,2,263,246
2021,2,264,91
2021,2,264,246
2021,1,53,91
2021,1,53,246
2021,1,266,91
2021,1,266,246
2021,2,265,91
2021,2,265,246
2021,2,267,91
2021,2,267,246
2021,3,268,91
2021,3,268,246
2021,3,269,91
2021,3,269,246
2021,6,270,91
2021,6,270,246
2021,6,271,91
2021,6,271,246
2021,7,272,91
2021,7,272,246
2021,7,273,91
2021,7,273,246
2021,3,274,91
2021,3,274,246
2021,3,275,91
2021,3,275,246
2021,2,170,91
2021,2,170,246
2021,2,276,91
2021,2,276,246
2021,3,47,91
2021,3,47,246
2021,3,277,91
2021,3,277,246
2021,11,1,247
2021,11,1,248
2021,11,2,247
2021,11,2,248
2021,11,3,247
2021,11,3,248
2021,11,4,247
2021,11,4,248
2021,11,5,247
2021,11,5,248
2021,11,6,247
2021,11,6,248
2021,10,7,247
2021,10,7,248
2021,10,8,247
2021,10,8,248
2021,9,9,247
2021,9,9,248
2021,9,10,247
2021,9,10,248
2021,9,11,247
2021,9,11,248
2021,9,25,247
2021,9,25,248
2021,9,12,247
2021,9,12,248
2021,9,13,247
2021,9,13,248
2021,11,14,247
2021,11,14,248
2021,11,15,247
2021,11,15,248
2021,12,16,247
2021,12,16,248
2021,12,17,247
2021,12,17,248
2021,12,18,247
2021,12,18,248
2021,12,19,247
2021,12,19,248
2021,11,20,247
2021,11,20,248
2021,11,21,247
2021,11,21,248
2021,10,23,247
2021,10,23,248
2021,10,24,247
2021,10,24,248
2021,9,27,247
2021,9,27,248
2021,9,28,247
2021,9,28,248
2021,10,29,247
2021,10,29,248
2021,10,30,247
2021,10,30,248
2021,10,31,247
2021,10,31,248
2021,10,114,247
2021,10,114,248
2021,11,32,247
2021,11,32,248
2021,11,33,247
2021,11,33,248
2021,10,34,247
2021,10,34,248
2021,10,37,247
2021,10,37,248
2021,10,35,247
2021,10,35,248
2021,10,58,247
2021,10,58,248
2021,10,36,247
2021,10,36,248
2021,10,66,247
2021,10,66,248
2021,10,38,247
2021,10,38,248
2021,10,39,247
2021,10,39,248
2021,9,41,247
2021,9,41,248
2021,9,42,247
2021,9,42,248
2021,8,43,247
2021,8,43,248
2021,8,45,247
2021,8,45,248
2021,8,26,247
2021,8,26,248
2021,8,44,247
2021,8,44,248
2021,9,46,247
2021,9,46,248
2021,9,57,247
2021,9,57,248
2021,10,48,247
2021,10,48,248
2021,10,54,247
2021,10,54,248
2021,11,49,247
2021,11,49,248
2021,11,50,247
2021,11,50,248
2021,11,52,247
2021,11,52,248
2021,11,82,247
2021,11,82,248
2021,10,55,247
2021,10,55,248
2021,10,56,247
2021,10,56,248
2021,9,61,247
2021,9,61,248
2021,9,62,247
2021,9,62,248
2021,9,40,247
2021,9,40,248
2021,9,63,247
2021,9,63,248
2021,9,64,247
2021,9,64,248
2021,9,65,247
2021,9,65,248
2021,9,67,247
2021,9,67,248
2021,9,68,247
2021,9,68,248
2021,9,69,247
2021,9,69,248
2021,9,70,247
2021,9,70,248
2021,8,71,247
2021,8,71,248
2021,8,72,247
2021,8,72,248
2021,8,60,247
2021,8,60,248
2021,8,73,247
2021,8,73,248
2021,7,59,247
2021,7,59,248
2021,7,74,247
2021,7,74,248
2021,7,75,247
2021,7,75,248
2021,7,89,247
2021,7,89,248
2021,8,76,247
2021,8,76,248
2021,8,88,247
2021,8,88,248
2021,8,77,247
2021,8,77,248
2021,8,87,247
2021,8,87,248
2021,9,78,247
2021,9,78,248
2021,9,79,247
2021,9,79,248
2021,10,80,247
2021,10,80,248
2021,10,84,247
2021,10,84,248
2021,10,81,247
2021,10,81,248
2021,10,83,247
2021,10,83,248
2021,9,85,247
2021,9,85,248
2021,9,86,247
2021,9,86,248
2021,8,95,247
2021,8,95,248
2021,8,96,247
2021,8,96,248
2021,8,98,247
2021,8,98,248
2021,8,99,247
2021,8,99,248
2021,8,94,247
2021,8,94,248
2021,8,100,247
2021,8,100,248
2021,7,93,247
2021,7,93,248
2021,7,101,247
2021,7,101,248
2021,7,92,247
2021,7,92,248
2021,7,102,247
2021,7,102,248
2021,7,103,247
2021,7,103,248
2021,7,104,247
2021,7,104,248
2021,7,106,247
2021,7,106,248
2021,7,107,247
2021,7,107,248
2021,8,108,247
2021,8,108,248
2021,8,109,247
2021,8,109,248
2021,9,110,247
2021,9,110,248
2021,9,111,247
2021,9,111,248
2021,8,112,247
2021,8,112,248
2021,8,113,247
2021,8,113,248
2021,7,115,247
2021,7,115,248
2021,7,116,247
2021,7,116,248
2021,6,119,247
2021,6,119,248
2021,6,120,247
2021,6,120,248
2021,7,122,247
2021,7,122,248
2021,7,123,247
2021,7,123,248
2021,7,124,247
2021,7,124,248
2021,7,125,247
2021,7,125,248
2021,6,126,247
2021,6,126,248
2021,6,127,247
2021,6,127,248
2021,6,128,247
2021,6,128,248
2021,6,129,247
2021,6,129,248
2021,5,130,247
2021,5,130,248
2021,5,131,247
2021,5,131,248
2021,6,132,247
2021,6,132,248
2021,6,133,247
2021,6,133,248
2021,6,117,247
2021,6,117,248
2021,6,134,247
2021,6,134,248
2021,7,135,247
2021,7,135,248
2021,7,136,247
2021,7,136,248
2021,7,137,247
2021,7,137,248
2021,7,138,247
2021,7,138,248
2021,7,139,247
2021,7,139,248
2021,7,140,247
2021,7,140,248
2021,7,141,247
2021,7,141,248
2021,7,142,247
2021,7,142,248
2021,6,144,247
2021,6,144,248
2021,6,145,247
2021,6,145,248
2021,5,146,247
2021,5,146,248
2021,5,147,247
2021,5,147,248
2021,6,149,247
2021,6,149,248
2021,6,150,247
2021,6,150,248
2021,6,151,247
2021,6,151,248
2021,6,152,247
2021,6,152,248
2021,6,153,247
2021,6,153,248
2021,6,154,247
2021,6,154,248
2021,5,155,247
2021,5,155,248
2021,5,175,247
2021,5,175,248
2021,5,121,247
2021,5,121,248
2021,5,156,247
2021,5,156,248
2021,4,148,247
2021,4,148,248
2021,4,157,247
2021,4,157,248
2021,5,158,247
2021,5,158,248
2021,5,172,247
2021,5,172,248
2021,5,159,247
2021,5,159,248
2021,5,160,247
2021,5,160,248
2021,5,161,247
2021,5,161,248
2021,5,169,247
2021,5,169,248
2021,6,143,247
2021,6,143,248
2021,6,162,247
2021,6,162,248
2021,7,163,247
2021,7,163,248
2021,7,164,247
2021,7,164,248
2021,6,165,247
2021,6,165,248
2021,6,166,247
2021,6,166,248
2021,6,167,247
2021,6,167,248
2021,6,168,247
2021,6,168,248
2021,5,176,247
2021,5,176,248
2021,5,177,247
2021,5,177,248
2021,4,178,247
2021,4,178,248
2021,4,179,247
2021,4,179,248
2021,4,174,247
2021,4,174,248
2021,4,180,247
2021,4,180,248
2021,3,181,247
2021,3,181,248
2021,3,197,247
2021,3,197,248
2021,4,173,247
2021,4,173,248
2021,4,182,247
2021,4,182,248
2021,4,183,247
2021,4,183,248
2021,4,196,247
2021,4,196,248
2021,4,184,247
2021,4,184,248
2021,4,185,247
2021,4,185,248
2021,5,186,247
2021,5,186,248
2021,5,187,247
2021,5,187,248
2021,5,188,247
2021,5,188,248
2021,5,189,247
2021,5,189,248
2021,5,190,247
2021,5,190,248
2021,5,191,247
2021,5,191,248
2021,4,192,247
2021,4,192,248
2021,4,193,247
2021,4,193,248
2021,3,194,247
2021,3,194,248
2021,3,195,247
2021,3,195,248
2021,3,198,247
2021,3,198,248
2021,3,199,247
2021,3,199,248
2021,3,105,247
2021,3,105,248
2021,3,200,247
2021,3,200,248
2021,3,118,247
2021,3,118,248
2021,3,201,247
2021,3,201,248
2021,2,204,247
2021,2,204,248
2021,2,205,247
2021,2,205,248
2021,3,206,247
2021,3,206,248
2021,3,207,247
2021,3,207,248
2021,3,208,247
2021,3,208,248
2021,3,209,247
2021,3,209,248
2021,4,210,247
2021,4,210,248
2021,4,211,247
2021,4,211,248
2021,5,212,247
2021,5,212,248
2021,5,213,247
2021,5,213,248
2021,5,214,247
2021,5,214,248
2021,5,215,247
2021,5,215,248
2021,4,216,247
2021,4,216,248
2021,4,217,247
2021,4,217,248
2021,2,219,247
2021,2,219,248
2021,2,220,247
2021,2,220,248
2021,2,221,247
2021,2,221,248
2021,2,222,247
2021,2,222,248
2021,2,203,247
2021,2,203,248
2021,2,223,247
2021,2,223,248
2021,2,202,247
2021,2,202,248
2021,2,224,247
2021,2,224,248
2021,1,51,247
2021,1,51,248
2021,1,225,247
2021,1,225,248
2021,1,90,247
2021,1,90,248
2021,1,226,247
2021,1,226,248
2021,2,227,247
2021,2,227,248
2021,2,228,247
2021,2,228,248
2021,2,229,247
2021,2,229,248
2021,2,230,247
2021,2,230,248
2021,3,218,247
2021,3,218,248
2021,3,231,247
2021,3,231,248
2021,4,233,247
2021,4,233,248
2021,4,234,247
2021,4,234,248
2021,5,235,247
2021,5,235,248
2021,5,236,247
2021,5,236,248
2021,4,232,247
2021,4,232,248
2021,4,238,247
2021,4,238,248
2021,4,239,247
2021,4,239,248
2021,4,240,247
2021,4,240,248
2021,1,242,247
2021,1,242,248
2021,1,243,247
2021,1,243,248
2021,1,171,247
2021,1,171,248
2021,1,244,247
2021,1,244,248
2021,1,22,247
2021,1,22,248
2021,1,245,247
2021,1,245,248
2021,1,91,247
2021,1,91,248
2021,1,246,247
2021,1,246,248
2021,0,247,247
2021,0,247,248
2021,0,248,247
2021,0,248,248
2021,2,250,247
2021,2,250,248
2021,2,251,247
2021,2,251,248
2021,3,241,247
2021,3,241,248
2021,3,252,247
2021,3,252,248
2021,5,253,247
2021,5,253,248
2021,5,254,247
2021,5,254,248
2021,6,237,247
2021,6,237,248
2021,6,255,247
2021,6,255,248
2021,6,256,247
2021,6,256,248
2021,6,257,247
2021,6,257,248
2021,4,258,247
2021,4,258,248
2021,4,259,247
2021,4,259,248
2021,3,260,247
2021,3,260,248
2021,3,261,247
2021,3,261,248
2021,2,249,247
2021,2,249,248
2021,2,262,247
2021,2,262,248
2021,1,263,247
2021,1,263,248
2021,1,264,247
2021,1,264,248
2021,1,53,247
2021,1,53,248
2021,1,266,247
2021,1,266,248
2021,1,265,247
2021,1,265,248
2021,1,267,247
2021,1,267,248
2021,2,268,247
2021,2,268,248
2021,2,269,247
2021,2,269,248
2021,5,270,247
2021,5,270,248
2021,5,271,247
2021,5,271,248
2021,6,272,247
2021,6,272,248
2021,6,273,247
2021,6,273,248
2021,2,274,247
2021,2,274,248
2021,2,275,247
2021,2,275,248
2021,2,170,247
2021,2,170,248
2021,2,276,247
2021,2,276,248
2021,3,47,247
2021,3,47,248
2021,3,277,247
2021,3,277,248
2021,12,1,250
2021,12,1,251
2021,12,2,250
2021,12,2,251
2021,11,3,250
2021,11,3,251
2021,11,4,250
2021,11,4,251
2021,11,5,250
2021,11,5,251
2021,11,6,250
2021,11,6,251
2021,10,7,250
2021,10,7,251
2021,10,8,250
2021,10,8,251
2021,9,9,250
2021,9,9,251
2021,9,10,250
2021,9,10,251
2021,9,11,250
2021,9,11,251
2021,9,25,250
2021,9,25,251
2021,9,12,250
2021,9,12,251
2021,9,13,250
2021,9,13,251
2021,10,14,250
2021,10,14,251
2021,10,15,250
2021,10,15,251
2021,11,16,250
2021,11,16,251
2021,11,17,250
2021,11,17,251
2021,11,18,250
2021,11,18,251
2021,11,19,250
2021,11,19,251
2021,10,20,250
2021,10,20,251
2021,10,21,250
2021,10,21,251
2021,9,23,250
2021,9,23,251
2021,9,24,250
2021,9,24,251
2021,9,27,250
2021,9,27,251
2021,9,28,250
2021,9,28,251
2021,10,29,250
2021,10,29,251
2021,10,30,250
2021,10,30,251
2021,10,31,250
2021,10,31,251
2021,10,114,250
2021,10,114,251
2021,11,32,250
2021,11,32,251
2021,11,33,250
2021,11,33,251
2021,11,34,250
2021,11,34,251
2021,11,37,250
2021,11,37,251
2021,11,35,250
2021,11,35,251
2021,11,58,250
2021,11,58,251
2021,11,36,250
2021,11,36,251
2021,11,66,250
2021,11,66,251
2021,10,38,250
2021,10,38,251
2021,10,39,250
2021,10,39,251
2021,9,41,250
2021,9,41,251
2021,9,42,250
2021,9,42,251
2021,8,43,250
2021,8,43,251
2021,8,45,250
2021,8,45,251
2021,8,26,250
2021,8,26,251
2021,8,44,250
2021,8,44,251
2021,8,46,250
2021,8,46,251
2021,8,57,250
2021,8,57,251
2021,9,48,250
2021,9,48,251
2021,9,54,250
2021,9,54,251
2021,10,49,250
2021,10,49,251
2021,10,50,250
2021,10,50,251
2021,10,52,250
2021,10,52,251
2021,10,82,250
2021,10,82,251
2021,9,55,250
2021,9,55,251
2021,9,56,250
2021,9,56,251
2021,9,61,250
2021,9,61,251
2021,9,62,250
2021,9,62,251
2021,9,40,250
2021,9,40,251
2021,9,63,250
2021,9,63,251
2021,10,64,250
2021,10,64,251
2021,10,65,250
2021,10,65,251
2021,10,67,250
2021,10,67,251
2021,10,68,250
2021,10,68,251
2021,9,69,250
2021,9,69,251
2021,9,70,250
2021,9,70,251
2021,8,71,250
2021,8,71,251
2021,8,72,250
2021,8,72,251
2021,8,60,250
2021,8,60,251
2021,8,73,250
2021,8,73,251
2021,7,59,250
2021,7,59,251
2021,7,74,250
2021,7,74,251
2021,7,75,250
2021,7,75,251
2021,7,89,250
2021,7,89,251
2021,7,76,250
2021,7,76,251
2021,7,88,250
2021,7,88,251
2021,7,77,250
2021,7,77,251
2021,7,87,250
2021,7,87,251
2021,8,78,250
2021,8,78,251
2021,8,79,250
2021,8,79,251
2021,9,80,250
2021,9,80,251
2021,9,84,250
2021,9,84,251
2021,9,81,250
2021,9,81,251
2021,9,83,250
2021,9,83,251
2021,8,85,250
2021,8,85,251
2021,8,86,250
2021,8,86,251
2021,9,95,250
2021,9,95,251
2021,9,96,250
2021,9,96,251
2021,9,98,250
2021,9,98,251
2021,9,99,250
2021,9,99,251
2021,8,94,250
2021,8,94,251
2021,8,100,250
2021,8,100,251
2021,7,93,250
2021,7,93,251
2021,7,101,250
2021,7,101,251
2021,7,92,250
2021,7,92,251
2021,7,102,250
2021,7,102,251
2021,7,103,250
2021,7,103,251
2021,7,104,250
2021,7,104,251
2021,6,106,250
2021,6,106,251
2021,6,107,250
2021,6,107,251
2021,7,108,250
2021,7,108,251
2021,7,109,250
2021,7,109,251
2021,8,110,250
2021,8,110,251
2021,8,111,250
2021,8,111,251
2021,7,112,250
2021,7,112,251
2021,7,113,250
2021,7,113,251
2021,6,115,250
2021,6,115,251
2021,6,116,250
2021,6,116,251
2021,6,119,250
2021,6,119,251
2021,6,120,250
2021,6,120,251
2021,7,122,250
2021,7,122,251
2021,7,123,250
2021,7,123,251
2021,8,124,250
2021,8,124,251
2021,8,125,250
2021,8,125,251
2021,7,126,250
2021,7,126,251
2021,7,127,250
2021,7,127,251
2021,6,128,250
2021,6,128,251
2021,6,129,250
2021,6,129,251
2021,5,130,250
2021,5,130,251
2021,5,131,250
2021,5,131,251
2021,5,132,250
2021,5,132,251
2021,5,133,250
2021,5,133,251
2021,5,117,250
2021,5,117,251
2021,5,134,250
2021,5,134,251
2021,6,135,250
2021,6,135,251
2021,6,136,250
2021,6,136,251
2021,6,137,250
2021,6,137,251
2021,6,138,250
2021,6,138,251
2021,6,139,250
2021,6,139,251
2021,6,140,250
2021,6,140,251
2021,6,141,250
2021,6,141,251
2021,6,142,250
2021,6,142,251
2021,5,144,250
2021,5,144,251
2021,5,145,250
2021,5,145,251
2021,5,146,250
2021,5,146,251
2021,5,147,250
2021,5,147,251
2021,6,149,250
2021,6,149,251
2021,6,150,250
2021,6,150,251
2021,7,151,250
2021,7,151,251
2021,7,152,250
2021,7,152,251
2021,7,153,250
2021,7,153,251
2021,7,154,250
2021,7,154,251
2021,5,155,250
2021,5,155,251
2021,5,175,250
2021,5,175,251
2021,5,121,250
2021,5,121,251
2021,5,156,250
2021,5,156,251
2021,4,148,250
2021,4,148,251
2021,4,157,250
2021,4,157,251
2021,4,158,250
2021,4,158,251
2021,4,172,250
2021,4,172,251
2021,4,159,250
2021,4,159,251
2021,4,160,250
2021,4,160,251
2021,4,161,250
2021,4,161,251
2021,4,169,250
2021,4,169,251
2021,5,143,250
2021,5,143,251
2021,5,162,250
2021,5,162,251
2021,6,163,250
2021,6,163,251
2021,6,164,250
2021,6,164,251
2021,5,165,250
2021,5,165,251
2021,5,166,250
2021,5,166,251
2021,5,167,250
2021,5,167,251
2021,5,168,250
2021,5,168,251
2021,6,176,250
2021,6,176,251
2021,6,177,250
2021,6,177,251
2021,5,178,250
2021,5,178,251
2021,5,179,250
2021,5,179,251
2021,4,174,250
2021,4,174,251
2021,4,180,250
2021,4,180,251
2021,3,181,250
2021,3,181,251
2021,3,197,250
2021,3,197,251
2021,3,173,250
2021,3,173,251
2021,3,182,250
2021,3,182,251
2021,3,183,250
2021,3,183,251
2021,3,196,250
2021,3,196,251
2021,3,184,250
2021,3,184,251
2021,3,185,250
2021,3,185,251
2021,4,186,250
2021,4,186,251
2021,4,187,250
2021,4,187,251
2021,4,188,250
2021,4,188,251
2021,4,189,250
2021,4,189,251
2021,4,190,250
2021,4,190,251
2021,4,191,250
2021,4,191,251
2021,3,192,250
2021,3,192,251
2021,3,193,250
2021,3,193,251
2021,2,194,250
2021,2,194,251
2021,2,195,250
2021,2,195,251
2021,4,198,250
2021,4,198,251
2021,4,199,250
2021,4,199,251
2021,4,105,250
2021,4,105,251
2021,4,200,250
2021,4,200,251
2021,5,118,250
2021,5,118,251
2021,5,201,250
2021,5,201,251
2021,3,204,250
2021,3,204,251
2021,3,205,250
2021,3,205,251
2021,2,206,250
2021,2,206,251
2021,2,207,250
2021,2,207,251
2021,2,208,250
2021,2,208,251
2021,2,209,250
2021,2,209,251
2021,3,210,250
2021,3,210,251
2021,3,211,250
2021,3,211,251
2021,4,212,250
2021,4,212,251
2021,4,213,250
2021,4,213,251
2021,3,214,250
2021,3,214,251
2021,3,215,250
2021,3,215,251
2021,2,216,250
2021,2,216,251
2021,2,217,250
2021,2,217,251
2021,1,219,250
2021,1,219,251
2021,1,220,250
2021,1,220,251
2021,3,221,250
2021,3,221,251
2021,3,222,250
2021,3,222,251
2021,3,203,250
2021,3,203,251
2021,3,223,250
2021,3,223,251
2021,4,202,250
2021,4,202,251
2021,4,224,250
2021,4,224,251
2021,3,51,250
2021,3,51,251
2021,3,225,250
2021,3,225,251
2021,2,90,250
2021,2,90,251
2021,2,226,250
2021,2,226,251
2021,2,227,250
2021,2,227,251
2021,2,228,250
2021,2,228,251
2021,1,229,250
2021,1,229,251
2021,1,230,250
2021,1,230,251
2021,1,218,250
2021,1,218,251
2021,1,231,250
2021,1,231,251
2021,2,233,250
2021,2,233,251
2021,2,234,250
2021,2,234,251
2021,3,235,250
2021,3,235,251
2021,3,236,250
2021,3,236,251
2021,2,232,250
2021,2,232,251
2021,2,238,250
2021,2,238,251
2021,2,239,250
2021,2,239,251
2021,2,240,250
2021,2,240,251
2021,1,242,250
2021,1,242,251
2021,1,243,250
2021,1,243,251
2021,2,171,250
2021,2,171,251
2021,2,244,250
2021,2,244,251
2021,3,22,250
2021,3,22,251
2021,3,245,250
2021,3,245,251
2021,3,91,250
2021,3,91,251
2021,3,246,250
2021,3,246,251
2021,2,247,250
2021,2,247,251
2021,2,248,250
2021,2,248,251
2021,0,250,250
2021,0,250,251
2021,0,251,250
2021,0,251,251
2021,1,241,250
2021,1,241,251
2021,1,252,250
2021,1,252,251
2021,3,253,250
2021,3,253,251
2021,3,254,250
2021,3,254,251
2021,4,237,250
2021,4,237,251
2021,4,255,250
2021,4,255,251
2021,4,256,250
2021,4,256,251
2021,4,257,250
2021,4,257,251
2021,2,258,250
2021,2,258,251
2021,2,259,250
2021,2,259,251
2021,1,260,250
2021,1,260,251
2021,1,261,250
2021,1,261,251
2021,1,249,250
2021,1,249,251
2021,1,262,250
2021,1,262,251
2021,2,263,250
2021,2,263,251
2021,2,264,250
2021,2,264,251
2021,3,53,250
2021,3,53,251
2021,3,266,250
2021,3,266,251
2021,3,265,250
2021,3,265,251
2021,3,267,250
2021,3,267,251
2021,2,268,250
2021,2,268,251
2021,2,269,250
2021,2,269,251
2021,3,270,250
2021,3,270,251
2021,3,271,250
2021,3,271,251
2021,4,272,250
2021,4,272,251
2021,4,273,250
2021,4,273,251
2021,3,274,250
2021,3,274,251
2021,3,275,250
2021,3,275,251
2021,4,170,250
2021,4,170,251
2021,4,276,250
2021,4,276,251
2021,5,47,250
2021,5,47,251
2021,5,277,250
2021,5,277,251
2021,13,1,241
2021,13,1,252
2021,13,2,241
2021,13,2,252
2021,12,3,241
2021,12,3,252
2021,12,4,241
2021,12,4,252
2021,12,5,241
2021,12,5,252
2021,12,6,241
2021,12,6,252
2021,11,7,241
2021,11,7,252
2021,11,8,241
2021,11,8,252
2021,10,9,241
2021,10,9,252
2021,10,10,241
2021,10,10,252
2021,10,11,241
2021,10,11,252
2021,10,25,241
2021,10,25,252
2021,10,12,241
2021,10,12,252
2021,10,13,241
2021,10,13,252
2021,11,14,241
2021,11,14,252
2021,11,15,241
2021,11,15,252
2021,11,16,241
2021,11,16,252
2021,11,17,241
2021,11,17,252
2021,11,18,241
2021,11,18,252
2021,11,19,241
2021,11,19,252
2021,10,20,241
2021,10,20,252
2021,10,21,241
2021,10,21,252
2021,10,23,241
2021,10,23,252
2021,10,24,241
2021,10,24,252
2021,10,27,241
2021,10,27,252
2021,10,28,241
2021,10,28,252
2021,11,29,241
2021,11,29,252
2021,11,30,241
2021,11,30,252
2021,11,31,241
2021,11,31,252
2021,11,114,241
2021,11,114,252
2021,12,32,241
2021,12,32,252
2021,12,33,241
2021,12,33,252
2021,12,34,241
2021,12,34,252
2021,12,37,241
2021,12,37,252
2021,12,35,241
2021,12,35,252
2021,12,58,241
2021,12,58,252
2021,12,36,241
2021,12,36,252
2021,12,66,241
2021,12,66,252
2021,11,38,241
2021,11,38,252
2021,11,39,241
2021,11,39,252
2021,10,41,241
2021,10,41,252
2021,10,42,241
2021,10,42,252
2021,9,43,241
2021,9,43,252
2021,9,45,241
2021,9,45,252
2021,9,26,241
2021,9,26,252
2021,9,44,241
2021,9,44,252
2021,9,46,241
2021,9,46,252
2021,9,57,241
2021,9,57,252
2021,10,48,241
2021,10,48,252
2021,10,54,241
2021,10,54,252
2021,10,49,241
2021,10,49,252
2021,10,50,241
2021,10,50,252
2021,10,52,241
2021,10,52,252
2021,10,82,241
2021,10,82,252
2021,9,55,241
2021,9,55,252
2021,9,56,241
2021,9,56,252
2021,10,61,241
2021,10,61,252
2021,10,62,241
2021,10,62,252
2021,10,40,241
2021,10,40,252
2021,10,63,241
2021,10,63,252
2021,11,64,241
2021,11,64,252
2021,11,65,241
2021,11,65,252
2021,11,67,241
2021,11,67,252
2021,11,68,241
2021,11,68,252
2021,10,69,241
2021,10,69,252
2021,10,70,241
2021,10,70,252
2021,9,71,241
2021,9,71,252
2021,9,72,241
2021,9,72,252
2021,9,60,241
2021,9,60,252
2021,9,73,241
2021,9,73,252
2021,8,59,241
2021,8,59,252
2021,8,74,241
2021,8,74,252
2021,8,75,241
2021,8,75,252
2021,8,89,241
2021,8,89,252
2021,8,76,241
2021,8,76,252
2021,8,88,241
2021,8,88,252
2021,8,77,241
2021,8,77,252
2021,8,87,241
2021,8,87,252
2021,9,78,241
2021,9,78,252
2021,9,79,241
2021,9,79,252
2021,9,80,241
2021,9,80,252
2021,9,84,241
2021,9,84,252
2021,9,81,241
2021,9,81,252
2021,9,83,241
2021,9,83,252
2021,8,85,241
2021,8,85,252
2021,8,86,241
2021,8,86,252
2021,10,95,241
2021,10,95,252
2021,10,96,241
2021,10,96,252
2021,10,98,241
2021,10,98,252
2021,10,99,241
2021,10,99,252
2021,9,94,241
2021,9,94,252
2021,9,100,241
2021,9,100,252
2021,8,93,241
2021,8,93,252
2021,8,101,241
2021,8,101,252
2021,8,92,241
2021,8,92,252
2021,8,102,241
2021,8,102,252
